pt1_cam1_X,pt1_cam1_Y
1441.820000,630.150000
1441.810000,630.110000
1441.790000,630.090000
1441.800000,630.100000
1441.620000,630.100000
1440.960000,630.250000
1440.100000,630.410000
1439.130000,630.740000
1438.230000,630.890000
1439.140000,630.400000
1440.110000,630.410000
1440.980000,630.250000
1441.830000,630.130000
1441.720000,630.090000
1441.780000,630.110000
1441.800000,630.120000
1441.810000,630.150000
1441.800000,630.140000
1441.800000,630.110000
1441.800000,630.140000
1441.810000,630.160000
1441.830000,630.150000
1441.820000,630.130000
1441.820000,630.150000
1441.810000,630.150000
1441.800000,630.140000
1441.780000,630.130000
1441.760000,630.160000
1441.710000,630.120000
