pt1_cam1_X,pt1_cam1_Y
1359.790000,644.400000
1359.800000,645.080000
1359.730000,645.580000
1359.480000,645.480000
1359.260000,645.270000
1359.190000,644.820000
1359.100000,644.110000
1358.810000,643.470000
1358.780000,643.290000
1358.930000,643.450000
1358.790000,644.110000
1358.740000,644.790000
1358.740000,644.810000
1358.710000,644.800000
1358.370000,644.750000
1358.010000,644.650000
1357.980000,644.530000
1357.950000,644.000000
1357.910000,644.070000
1358.010000,643.980000
1357.860000,643.920000
1357.840000,643.910000
1357.840000,643.970000
1357.810000,644.000000
1357.100000,644.040000
1356.150000,643.970000
1355.370000,643.540000
1355.130000,642.480000
1354.910000,641.620000
1354.450000,640.900000
1354.000000,640.070000
1353.550000,639.160000
1353.340000,638.240000
1353.040000,637.380000
1352.590000,637.130000
1351.820000,636.930000
1351.560000,636.130000
1351.870000,635.090000
1352.030000,635.380000
1351.910000,635.840000
1352.200000,636.060000
1352.620000,636.020000
1352.990000,636.120000
1352.950000,636.500000
1353.280000,637.320000
1354.010000,638.110000
1354.690000,639.040000
1355.000000,640.100000
1355.160000,641.120000
1356.090000,642.430000
1358.230000,645.600000
1360.900000,649.880000
1361.590000,653.430000
1361.430000,652.540000
1361.570000,651.680000
1361.600000,651.070000
1361.200000,650.680000
1361.050000,650.450000
1361.160000,650.280000
1361.230000,650.310000
1361.250000,650.470000
1361.330000,651.220000
1361.310000,651.900000
1361.260000,652.100000
1361.190000,651.970000
1361.160000,651.990000
1361.090000,651.990000
1361.170000,651.900000
1361.160000,651.900000
1361.140000,651.990000
1361.010000,652.030000
1360.920000,651.840000
1360.860000,651.790000
1359.700000,651.940000
1357.360000,651.790000
1354.940000,650.000000
1353.190000,648.460000
1352.400000,646.950000
1351.520000,646.560000
1350.620000,646.720000
1349.760000,647.110000
1349.430000,646.870000
1349.470000,646.700000
1349.450000,646.810000
1349.350000,646.930000
1349.280000,646.830000
1349.110000,646.780000
1348.950000,646.820000
1348.740000,646.880000
1348.300000,647.050000
1347.820000,647.130000
1347.170000,647.220000
1346.880000,647.130000
1346.590000,648.460000
1345.380000,653.060000
1342.910000,657.700000
1338.590000,662.140000
1335.431089,659.726519
1335.460000,658.820000
1336.330000,657.680000
1337.050000,656.560000
1338.010000,654.880000
1338.950000,653.130000
1339.420000,652.790000
1339.698317,659.726519
1339.080000,661.860000
1338.300000,662.500000
1337.890000,662.870000
1338.270000,662.070000
1338.710000,660.850000
1339.140000,659.890000
1339.520000,659.410000
1339.110000,660.360000
1338.540000,661.480000
1337.550000,663.170000
1336.660000,664.040000
1336.000000,663.950000
1336.270000,663.200000
1336.840000,662.590000
1337.080000,661.750000
1337.110000,661.200000
1337.040000,661.100000
1336.890000,661.320000
1336.210000,662.150000
1335.550000,663.190000
1334.990000,663.770000
1334.750000,663.770000
1334.770000,663.700000
1334.950000,663.350000
1334.960000,662.720000
1335.050000,662.340000
1335.120000,662.350000
1335.000000,662.360000
1334.860000,662.530000
1334.330000,663.190000
1333.620000,663.820000
1332.960000,663.890000
1332.170000,663.920000
1332.020000,663.970000
1332.080000,664.200000
1331.750000,664.280000
1331.620000,664.180000
1331.860000,664.000000
1332.200000,663.820000
1332.520000,663.560000
1332.550000,662.970000
1332.460000,662.250000
1332.520000,661.350000
1333.020000,659.940000
1333.100000,658.890000
1333.180000,657.780000
1333.160000,656.760000
1333.380000,655.890000
1333.760000,655.020000
1334.030000,654.140000
1334.170000,652.950000
1334.300000,652.050000
1334.890000,650.950000
1335.780000,649.120000
1336.840000,647.210000
1337.810000,645.420000
1338.240000,644.270000
1338.500000,643.190000
1338.870000,642.160000
1338.890000,641.200000
1339.000000,640.160000
1339.180000,638.990000
1339.390000,638.030000
1338.990000,638.870000
1337.950000,639.860000
1337.690000,640.360000
1338.080000,639.370000
1338.290000,638.950000
1338.540000,638.640000
1338.710000,638.750000
1338.270000,639.310000
1338.110000,639.780000
1337.980000,639.670000
1337.930000,639.500000
1337.950000,639.130000
1337.880000,639.080000
1337.920000,639.160000
1337.970000,639.130000
1337.920000,639.200000
1338.020000,639.140000
1337.910000,639.190000
1337.490000,638.870000
1336.940000,639.080000
1336.810000,639.290000
1337.020000,639.280000
1337.230000,637.990000
1337.220000,636.990000
1332.586270,637.892265
1331.070000,638.900000
1330.070000,640.530000
1329.850000,641.810000
1329.560000,642.720000
1329.590000,643.870000
1329.860000,645.150000
1329.280000,646.130000
1328.460000,647.260000
1327.850000,648.260000
1327.130000,649.480000
1326.650000,650.920000
1326.790000,650.610000
1327.090000,650.070000
1326.990000,649.950000
1326.800000,650.060000
1326.830000,650.000000
1326.910000,650.240000
1327.180000,650.940000
1327.810000,652.290000
1328.680000,653.250000
1329.240000,654.210000
1329.960000,655.660000
1335.431089,663.085635
1341.320000,674.510000
1345.760000,685.720000
1348.232772,691.638122
1349.320000,699.230000
1351.000000,707.140000
1341.120726,671.483425
1336.853498,671.483425
1339.698317,676.522099
1343.010000,681.320000
1345.250000,686.000000
1345.200000,687.010000
1343.930000,684.320000
1342.630000,681.800000
1340.740000,678.990000
1339.970000,677.930000
1340.740000,679.400000
1341.660000,680.510000
1342.060000,681.960000
1341.830000,682.330000
1341.460000,681.250000
1341.220000,680.820000
1341.060000,680.390000
1340.890000,681.570000
1340.990000,682.410000
1341.230000,682.880000
1340.800000,682.420000
1340.050000,681.540000
1339.160000,680.730000
1339.150000,680.060000
1339.320000,679.830000
1339.360000,680.190000
1339.170000,680.410000
1339.120000,681.040000
1338.790000,681.800000
1338.630000,682.710000
1338.320000,683.390000
1338.210000,683.440000
1337.880000,683.170000
1337.750000,682.450000
1337.790000,681.650000
1337.460000,680.850000
1337.290000,680.350000
1337.680000,680.620000
1338.040000,681.350000
1337.940000,682.080000
1337.850000,682.890000
1337.140000,683.670000
1336.440000,683.340000
1335.730000,682.620000
1335.090000,681.800000
1335.080000,681.000000
1335.240000,680.200000
1334.830000,679.220000
1333.940000,678.010000
1332.730000,676.720000
1331.620000,674.650000
1330.570000,672.660000
1330.120000,670.740000
1329.950000,668.920000
1329.190000,667.120000
1328.380000,665.180000
1327.950000,663.480000
1327.260000,662.140000
1326.670000,660.900000
1325.210000,659.360000
1323.710000,656.370000
1322.320000,653.700000
1321.800000,650.940000
1321.440000,648.160000
1321.180000,645.640000
1321.130000,643.740000
1320.860000,642.340000
1320.930000,642.640000
1321.210000,644.780000
1321.440000,646.920000
1321.770000,649.100000
1321.880000,650.680000
1321.630000,650.350000
1321.530000,649.790000
1321.290000,649.090000
1321.200000,648.310000
1320.870000,648.130000
1320.790000,648.030000
1320.750000,648.090000
1320.610000,648.180000
1320.180000,648.190000
1319.940000,648.140000
1319.710000,648.000000
1319.420000,647.950000
1319.400000,648.020000
1319.440000,648.040000
1319.340000,647.980000
1319.010000,647.940000
1318.900000,647.940000
1318.790000,647.930000
1318.560000,647.980000
1318.200000,648.000000
1318.000000,648.050000
1317.260000,647.970000
1316.270000,647.800000
1314.740000,647.460000
1312.450000,646.190000
1310.050000,644.750000
1309.240000,643.340000
1308.280000,643.930000
1307.180000,645.770000
1306.390000,647.490000
1306.320000,649.410000
1306.350000,651.030000
1305.720000,652.380000
1304.138085,649.649171
1303.420000,648.820000
1303.030000,648.860000
1302.590000,649.180000
1302.370000,649.160000
1302.270000,649.200000
1301.920000,649.150000
1301.770000,649.040000
1301.800000,649.130000
1302.060000,649.680000
1302.270000,650.590000
1302.860000,651.270000
1303.110000,652.080000
1302.950000,653.000000
1302.680000,653.860000
1302.450000,654.470000
1302.770000,654.580000
1303.320000,654.600000
1304.100000,654.610000
1304.490000,654.690000
1304.580000,654.740000
1304.590000,654.740000
1304.130000,654.380000
1303.640000,653.730000
1303.440000,653.220000
1303.390000,653.320000
1303.050000,653.020000
1302.960000,652.210000
1303.130000,649.810000
1303.790000,647.930000
1303.940000,646.580000
1302.960000,647.180000
1301.610000,648.190000
1300.770000,649.330000
1300.500000,650.280000
1299.870000,650.980000
1299.340000,651.360000
1299.300000,650.350000
1300.090000,649.690000
1300.630000,648.820000
1300.510000,648.150000
1300.450000,647.740000
1299.930000,649.010000
1299.530000,650.160000
1299.240000,651.020000
1298.990000,651.710000
1298.820000,651.620000
1298.480000,650.660000
1298.120000,649.730000
1298.040000,648.990000
1297.920000,648.390000
1297.920000,648.940000
1297.780000,649.610000
1297.550000,650.310000
1297.310000,651.000000
1297.090000,651.570000
1296.600000,651.000000
1295.820000,650.540000
1295.920000,649.910000
1296.340000,649.260000
1295.910000,649.520000
1295.040000,650.520000
1294.320000,651.280000
1294.210000,651.660000
1294.130000,649.760000
1294.300000,647.440000
1294.510000,644.810000
1294.740000,642.110000
1294.620000,639.870000
1294.390000,638.620000
1293.990000,637.670000
1293.690000,637.290000
1293.210000,636.940000
1293.290000,636.200000
1293.090000,634.560000
1292.740000,632.920000
1292.460000,631.980000
1292.420000,632.900000
1292.160000,633.110000
1291.880000,632.850000
1291.380000,632.700000
1290.960000,632.990000
1290.690000,633.930000
1290.390000,636.310000
1290.760000,638.350000
1291.080000,640.590000
1291.180000,643.260000
1291.360000,645.910000
1291.280000,647.830000
1291.220000,647.680000
1291.470000,647.830000
1291.740000,647.840000
1291.760000,647.820000
1291.830000,647.840000
1291.830000,647.850000
1291.830000,647.870000
1291.830000,647.880000
1291.780000,647.900000
1291.850000,647.920000
1291.870000,647.930000
1291.860000,647.910000
1291.900000,647.890000
1291.900000,647.910000
1291.800000,647.930000
1291.820000,647.960000
1291.860000,647.980000
1291.880000,647.970000
1291.900000,647.950000
1291.860000,647.940000
1291.940000,647.960000
1291.850000,647.930000
1291.520000,647.910000
1290.520000,647.940000
1288.910000,647.940000
1287.120000,648.030000
1286.450000,648.200000
1285.660000,648.480000
1284.720000,649.080000
1284.130000,649.750000
1283.760000,649.670000
1283.840000,649.720000
1283.910000,649.810000
1283.820000,649.820000
1283.750000,649.740000
1283.650000,649.830000
1283.430000,649.910000
1283.270000,649.790000
1283.300000,649.700000
1283.390000,649.720000
1283.560000,649.800000
1283.780000,649.890000
1283.850000,649.900000
1284.060000,649.940000
1284.420000,650.100000
1284.950000,650.370000
1284.990000,651.260000
1284.770000,652.000000
1284.810000,652.720000
1284.770000,652.330000
1284.940000,651.580000
1284.800000,650.870000
1284.790000,650.320000
1284.880000,650.430000
1284.960000,650.540000
1284.890000,651.100000
1284.820000,651.770000
1284.560000,651.710000
1284.420000,651.710000
1284.380000,651.810000
1284.230000,651.750000
1284.150000,651.630000
1284.190000,651.470000
1284.350000,650.730000
1284.180000,649.930000
1283.810000,649.190000
1283.740000,648.810000
1283.960000,649.220000
1283.860000,649.480000
1283.950000,650.170000
1283.970000,650.870000
1284.010000,651.560000
1283.890000,651.540000
1283.760000,651.070000
1283.730000,650.660000
1283.740000,649.960000
1283.770000,649.320000
1283.740000,649.300000
1283.620000,649.420000
1283.670000,649.720000
1283.710000,650.270000
1283.570000,650.940000
1283.020000,651.580000
1282.490000,651.490000
1282.180000,651.050000
1281.950000,650.480000
1281.930000,649.850000
1281.980000,649.080000
1281.970000,648.430000
1281.620000,648.590000
1281.380000,649.380000
1281.320000,650.080000
1280.930000,650.860000
1280.580000,651.410000
1279.920000,649.560000
1279.100000,647.880000
1278.440000,646.320000
1277.920000,645.380000
1277.600000,644.480000
1277.060000,644.190000
1276.880000,643.960000
1276.850000,643.930000
1276.180000,643.770000
1275.670000,643.240000
1276.040000,641.890000
1276.220000,641.280000
1276.340000,641.710000
1276.660000,642.200000
1277.080000,642.710000
1277.230000,642.770000
1277.440000,643.020000
1277.920000,643.240000
1278.300000,643.540000
1278.840000,644.370000
1279.120000,645.390000
1279.390000,646.330000
1280.010000,647.280000
1280.730000,648.290000
1282.290000,650.880000
1284.410000,655.530000
1285.610000,659.630000
1285.800000,659.670000
1285.820000,659.380000
1285.690000,658.850000
1285.590000,658.140000
1285.170000,657.340000
1285.330000,657.150000
1285.490000,657.080000
1285.700000,657.070000
1285.730000,657.120000
1285.680000,657.120000
1285.600000,657.110000
1285.420000,657.050000
1284.990000,657.150000
1284.840000,657.120000
1284.790000,657.050000
1284.920000,657.040000
1284.760000,657.050000
1284.700000,657.150000
1284.770000,657.090000
1284.560000,657.020000
1283.050000,657.130000
1280.670000,657.080000
1278.330000,656.540000
1277.100000,654.250000
1275.930000,652.320000
1274.710000,652.260000
1273.440000,652.310000
1273.070000,652.060000
1273.010000,651.900000
1272.980000,651.920000
1272.790000,651.970000
1272.750000,652.030000
1272.400000,652.000000
1272.230000,651.890000
1272.320000,651.880000
1272.120000,651.890000
1271.780000,651.940000
1271.350000,652.070000
1271.150000,652.020000
1270.650000,652.000000
1270.610000,655.240000
1264.310626,661.406077
1259.340000,666.350000
1261.465807,659.726519
1261.465807,659.726519
1262.100000,658.090000
1263.090000,656.700000
1263.830000,655.060000
1262.888217,661.406077
1262.850000,661.620000
1262.730000,662.910000
1261.020000,664.070000
1259.970000,664.870000
1259.560000,665.550000
1260.110000,665.370000
1260.940000,664.270000
1261.880000,662.680000
1261.930000,661.320000
1261.310000,661.720000
1260.580000,662.680000
1260.020000,663.750000
1259.170000,665.050000
1258.500000,665.800000
1258.350000,665.870000
1258.620000,665.180000
1259.160000,664.570000
1259.740000,663.860000
1259.970000,663.090000
1259.900000,662.820000
1260.043398,663.085635
1259.400000,663.310000
1258.650000,664.090000
1258.080000,664.680000
1257.970000,664.660000
1258.170000,664.660000
1258.380000,664.540000
1258.610000,663.600000
1258.660000,662.950000
1258.670000,662.570000
1258.490000,662.900000
1257.970000,663.150000
1257.840000,663.150000
1257.210000,663.200000
1256.580000,663.210000
1256.110000,663.230000
1256.080000,663.310000
1256.000000,663.490000
1255.830000,664.000000
1255.870000,664.080000
1255.920000,664.040000
1255.800000,663.860000
1255.730000,663.880000
1255.790000,663.720000
1255.870000,662.980000
1256.000000,661.850000
1256.190000,660.790000
1256.310000,659.680000
1256.580000,658.780000
1256.960000,657.690000
1257.240000,656.750000
1257.860000,655.790000
1258.200000,654.920000
1258.730000,653.830000
1258.840000,652.790000
1258.770000,651.750000
1258.960000,650.740000
1259.490000,649.740000
1260.040000,648.710000
1260.360000,647.670000
1260.080000,646.620000
1260.140000,645.630000
1260.310000,644.660000
1260.650000,643.680000
1260.810000,642.050000
1261.000000,640.680000
1261.465807,641.251381
1260.840000,641.220000
1260.580000,641.140000
1260.690000,640.900000
1260.950000,640.900000
1261.060000,641.010000
1261.020000,641.140000
1260.950000,641.060000
1261.000000,640.930000
1260.950000,640.960000
1260.970000,641.020000
1260.870000,641.040000
1260.860000,641.030000
1260.810000,641.000000
1260.820000,641.030000
1260.870000,641.050000
1260.910000,641.040000
1260.870000,641.090000
1260.840000,640.970000
1260.650000,640.950000
1260.310000,640.940000
1260.410000,640.990000
1260.170000,640.970000
1259.630000,640.930000
1258.820000,641.190000
1257.750000,642.710000
1256.490000,644.900000
1254.900000,647.240000
1253.540000,649.740000
1252.470000,650.930000
1251.260000,651.510000
1250.080000,652.050000
1248.870000,653.150000
1247.730000,653.720000
1246.840000,652.870000
1246.420000,651.790000
1246.670000,651.520000
1246.780000,652.520000
1247.050000,652.780000
1247.220000,652.660000
1247.230000,652.740000
1247.230000,653.220000
1247.630000,654.240000
1248.670000,655.090000
1249.880000,656.070000
1250.800000,657.110000
1251.910000,659.600000
1257.198580,671.483425
1262.630000,683.450000
1266.960000,694.810000
1270.910000,706.320000
1268.577854,693.317680
1266.440000,685.810000
1263.930000,678.830000
1262.960000,678.490000
1264.180000,682.940000
1265.940000,687.170000
1267.820000,690.900000
1268.050000,691.650000
1268.820000,692.810000
1265.733035,686.599448
1264.200000,685.010000
1263.730000,685.310000
1264.010000,685.520000
1265.100000,686.570000
1265.770000,687.330000
1265.560000,687.990000
1265.180000,688.630000
1264.910000,688.630000
1264.850000,688.730000
1265.060000,688.890000
1265.170000,689.010000
1265.050000,689.020000
1264.290000,688.900000
1263.600000,688.790000
1263.350000,688.710000
1263.430000,688.780000
1263.530000,688.830000
1263.510000,688.940000
1263.890000,688.950000
1264.090000,688.850000
1263.690000,688.870000
1262.940000,688.990000
1262.620000,689.050000
1262.520000,689.150000
1262.360000,689.100000
1262.320000,688.950000
1262.260000,688.860000
1262.310000,688.920000
1262.390000,689.000000
1262.230000,689.010000
1262.100000,689.020000
1262.040000,689.010000
1261.810000,689.090000
1261.500000,689.260000
1261.090000,689.330000
1261.070000,689.350000
1260.370000,689.170000
1259.670000,688.960000
1259.510000,688.700000
1258.900000,687.630000
1258.040000,686.550000
1257.120000,684.610000
1256.310000,682.660000
1255.340000,680.640000
1254.640000,678.680000
1253.880000,676.860000
1252.630000,674.870000
1251.290000,672.890000
1250.600000,670.950000
1250.200000,668.960000
1249.780000,666.970000
1249.220000,665.020000
1248.560000,663.120000
1247.840000,661.260000
1247.110000,659.270000
1246.700000,657.270000
1246.110000,655.200000
1245.180000,653.170000
1244.320000,651.210000
1245.819306,651.328729
1246.440000,652.830000
1246.670000,654.680000
1247.010000,656.070000
1247.040000,656.680000
1246.930000,656.530000
1246.910000,656.690000
1246.800000,656.870000
1246.780000,656.870000
1246.730000,656.720000
1246.740000,656.640000
1246.570000,656.680000
1246.100000,656.700000
1246.150000,656.650000
1246.150000,656.660000
1246.090000,656.650000
1245.920000,656.750000
1245.930000,656.740000
1245.910000,656.750000
1245.850000,656.760000
1245.680000,656.780000
1245.610000,656.890000
1245.430000,656.800000
1244.950000,656.860000
1244.920000,656.860000
1244.870000,656.840000
1244.670000,656.910000
1243.550000,657.310000
1242.210000,658.330000
1240.920000,659.350000
1240.180000,660.880000
1240.660000,665.460000
1242.820000,673.280000
1244.890000,681.850000
1245.070000,688.810000
1244.396896,679.881215
1243.840000,676.140000
1244.880000,674.470000
1245.390000,674.730000
1245.110000,675.130000
1245.110000,674.780000
1244.930000,673.580000
1244.340000,672.190000
1243.730000,670.420000
1242.820000,668.950000
1241.270000,667.090000
1239.470000,665.410000
1238.090000,663.780000
1237.220000,661.730000
1236.590000,658.570000
1236.600000,655.650000
1235.910000,654.140000
1235.660000,654.900000
1236.520000,655.920000
1236.720000,656.450000
1236.420000,655.690000
1236.000000,654.970000
1235.990000,654.610000
1235.720000,654.910000
1235.060000,655.300000
1234.860000,655.460000
1235.160000,655.130000
1235.090000,654.260000
1235.080000,652.910000
1234.940000,651.340000
1234.900000,649.550000
1234.930000,648.220000
1234.930000,647.880000
1234.680000,647.470000
1233.870000,647.020000
1233.260000,646.830000
1232.970000,646.880000
1232.580000,647.090000
1232.370000,647.420000
1232.810000,647.920000
1233.320000,647.650000
1233.770000,646.950000
1233.830000,645.950000
1233.970000,644.720000
1233.800000,643.870000
1233.280000,643.060000
1232.660000,642.380000
1232.240000,642.000000
1232.100000,641.730000
1231.930000,641.820000
1231.620000,643.160000
1230.980000,643.910000
1230.690000,643.890000
1231.150000,643.240000
1231.570000,641.920000
1232.080000,640.480000
1232.720000,638.900000
1232.620000,637.390000
1232.410000,636.420000
1232.100000,635.070000
1232.300000,634.340000
1232.290000,634.260000
1232.010000,634.520000
1231.760000,635.160000
1231.310000,636.240000
1229.950000,637.150000
1228.990000,637.680000
1228.550000,637.440000
1228.360000,636.630000
1228.040000,635.450000
1227.380000,634.250000
1226.890000,633.470000
1226.210000,633.250000
1225.650000,633.410000
1224.860000,633.450000
1224.360000,633.180000
1224.360000,632.470000
1224.040000,632.210000
1223.660000,633.120000
1223.050000,633.770000
1222.570000,633.250000
1222.260000,632.640000
1221.920000,632.060000
1221.830000,632.360000
1221.680000,634.360000
1221.460000,636.590000
1221.460000,638.820000
1221.560000,640.830000
1221.840000,642.890000
1221.970000,644.160000
1222.020000,644.280000
1222.180000,643.930000
1222.210000,643.810000
1222.370000,643.940000
1222.580000,644.050000
1221.700000,643.820000
1220.780000,643.200000
1220.350000,642.430000
1220.480000,642.210000
1220.610000,642.730000
1220.890000,643.230000
1220.890000,643.600000
1220.910000,643.160000
1220.970000,643.210000
1221.050000,643.550000
1220.930000,643.970000
1220.910000,643.760000
1220.960000,643.610000
1220.990000,643.520000
1221.090000,643.660000
1221.170000,644.070000
1221.360000,644.020000
1221.820000,644.140000
1221.850000,644.230000
1221.330000,644.940000
1220.520000,645.500000
1219.490000,645.290000
1218.610000,645.740000
1217.590000,647.100000
1216.770000,648.440000
1216.200000,649.190000
1216.190000,649.310000
1215.990000,649.550000
1215.830000,649.720000
1215.870000,649.580000
1215.790000,649.640000
1215.680000,649.740000
1215.670000,649.780000
1215.700000,649.780000
1215.740000,649.750000
1215.730000,649.810000
1215.670000,649.910000
1215.760000,649.890000
1215.730000,649.910000
1215.710000,650.070000
1215.730000,650.420000
1215.780000,650.760000
1215.750000,650.360000
1215.710000,649.950000
1215.630000,649.960000
1215.580000,649.910000
1215.380000,649.960000
1215.030000,649.940000
1215.090000,649.930000
1215.070000,649.900000
1215.060000,649.890000
1215.010000,649.920000
1215.050000,649.990000
1215.070000,649.940000
1215.040000,649.780000
1215.060000,649.720000
1215.220000,649.500000
1215.030000,649.070000
1214.850000,649.100000
1214.810000,649.040000
1214.950000,649.020000
1214.960000,649.050000
1214.970000,649.070000
1215.380000,649.310000
1215.560000,650.790000
1215.300000,652.430000
1215.690000,653.040000
1215.890000,652.220000
1215.420000,651.130000
1214.830000,650.080000
1214.460000,649.720000
1214.660000,650.510000
1214.750000,651.250000
1214.710000,651.660000
1214.870000,651.270000
1214.850000,651.430000
1214.470000,651.870000
1214.170000,651.410000
1214.050000,650.610000
1213.760000,650.470000
1213.610000,651.050000
1213.280000,651.310000
1213.210000,651.620000
1213.100000,651.600000
1213.110000,651.820000
1213.100000,651.950000
1213.120000,652.010000
1212.980000,651.930000
1212.240000,651.850000
1211.440000,651.180000
1210.780000,650.030000
1209.790000,649.190000
1208.940000,648.780000
1208.960000,648.130000
1209.220000,647.260000
1208.980000,646.180000
1208.530000,645.340000
1207.920000,644.150000
1207.440000,643.450000
1207.230000,643.020000
1207.080000,642.120000
1207.440000,642.150000
