时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 21:12:43.759,COM9,, -0.006, -0.076, -1.001, 2.563, -3.235, 2.319, 0.983, 0.538, -0.450, -352.604, -18.032, 74.186, 33.50,,,,,,,,,,,,
 21:12:43.769,COM9,, 0.060, -0.090, -1.000, 3.174, -1.038, 2.686, 0.994, 0.500, -0.374, -351.232, -16.758, 81.242, 33.50,,,,,,,,,,,,
 21:12:43.778,COM9,, 0.105, -0.120, -0.983, 2.747, -1.282, 3.235, 1.022, 0.483, -0.302, -352.016, -19.502, 82.614, 33.46,,,,,,,,,,,,
 21:12:43.789,COM9,, 0.112, -0.133, -0.967, 1.099, 1.526, 3.906, 1.055, 0.516, -0.242, -354.172, -22.246, 77.812, 33.50,,,,,,,,,,,,
 21:12:43.798,COM9,, 0.093, -0.125, -0.938, -1.343, 2.258, 3.906, 1.071, 0.588, -0.181, -349.076, -22.246, 76.048, 33.46,,,,,,,,,,,,
 21:12:43.808,COM9,, 0.046, -0.127, -0.938, -1.221, -0.427, 3.174, 1.077, 0.654, -0.121, -351.624, -16.660, 81.144, 33.50,,,,,,,,,,,,
 21:12:43.819,COM9,, -0.005, -0.119, -0.974, 1.038, 1.343, 1.221, 1.082, 0.687, -0.060, -359.562, -15.876, 89.866, 33.46,,,,,,,,,,,,
 21:12:43.828,COM9,, -0.027, -0.089, -1.000, 0.427, 3.479, 1.038, 1.093, 0.709, -0.011, -357.798, -18.228, 90.650, 33.46,,,,,,,,,,,,
 21:12:43.838,COM9,, -0.021, -0.099, -0.991, 1.160, 2.136, 2.686, 1.088, 0.703, 0.044, -350.840, -19.502, 79.576, 33.50,,,,,,,,,,,,
 21:12:43.848,COM9,, 0.021, -0.103, -0.966, 4.395, -1.282, 0.793, 1.110, 0.676, 0.099, -349.566, -18.522, 76.636, 33.51,,,,,,,,,,,,
 21:12:43.858,COM9,, 0.056, -0.084, -0.949, 2.441, -3.357, -2.380, 1.137, 0.632, 0.132, -343.686, -18.620, 77.910, 33.48,,,,,,,,,,,,
 21:12:43.868,COM9,, 0.090, -0.115, -0.939, 0.244, -2.197, -3.662, 1.148, 0.604, 0.137, -347.900, -19.404, 78.106, 33.50,,,,,,,,,,,,
 21:12:43.878,COM9,, 0.071, -0.121, -0.961, 1.404, -0.916, -3.601, 1.165, 0.621, 0.126, -354.564, -20.580, 80.850, 33.47,,,,,,,,,,,,
 21:12:43.887,COM9,, 0.053, -0.098, -0.999, 1.831, 1.404, -1.831, 1.181, 0.654, 0.126, -354.270, -17.836, 79.870, 33.48,,,,,,,,,,,,
 21:12:43.897,COM9,, 0.016, -0.107, -0.999, 1.099, 1.587, -0.244, 1.187, 0.692, 0.154, -353.878, -15.778, 79.772, 33.52,,,,,,,,,,,,
 21:12:43.907,COM9,, 0.000, -0.104, -0.966, 0.244, -3.235, -0.122, 1.192, 0.698, 0.187, -354.270, -18.130, 80.164, 33.46,,,,,,,,,,,,
 21:12:43.918,COM9,, 0.002, -0.107, -0.925, -1.526, -6.409, -0.854, 1.187, 0.637, 0.220, -353.682, -17.836, 71.932, 33.51,,,,,,,,,,,,
 21:12:43.928,COM9,, 0.005, -0.098, -0.913, -3.235, -5.005, 0.000, 1.165, 0.560, 0.253, -350.938, -15.288, 70.658, 33.48,,,,,,,,,,,,
 21:12:43.937,COM9,, -0.015, -0.051, -0.916, -4.089, -4.761, 1.526, 1.115, 0.494, 0.308, -354.172, -12.446, 76.734, 33.51,,,,,,,,,,,,
 21:12:43.947,COM9,, -0.026, -0.066, -0.920, -1.465, -3.357, 1.709, 1.055, 0.434, 0.374, -352.212, -13.426, 83.202, 33.45,,,,,,,,,,,,
 21:12:43.958,COM9,, -0.008, -0.098, -0.968, 5.432, -1.831, -0.366, 1.049, 0.374, 0.423, -354.564, -18.718, 85.260, 33.51,,,,,,,,,,,,
 21:12:43.967,COM9,, 0.057, -0.104, -1.028, 5.310, -0.854, 0.000, 1.099, 0.330, 0.456, -354.466, -20.580, 82.124, 33.49,,,,,,,,,,,,
 21:12:43.978,COM9,, 0.112, -0.150, -1.015, -0.916, -0.732, 0.000, 1.132, 0.313, 0.478, -350.742, -24.500, 70.168, 33.52,,,,,,,,,,,,
 21:12:43.988,COM9,, 0.124, -0.180, -0.984, -4.150, 0.366, -1.465, 1.143, 0.346, 0.478, -349.468, -28.518, 60.760, 33.46,,,,,,,,,,,,
 21:12:43.998,COM9,, 0.102, -0.146, -0.981, -4.639, 3.906, -1.770, 1.143, 0.423, 0.461, -344.764, -31.262, 62.622, 33.46,,,,,,,,,,,,
 21:12:44.008,COM9,, 0.071, -0.104, -0.988, -2.563, 6.653, -0.366, 1.115, 0.533, 0.445, -342.216, -35.182, 51.940, 33.49,,,,,,,,,,,,
 21:12:44.018,COM9,, 0.080, -0.074, -0.979, 1.648, 5.615, 1.831, 1.099, 0.637, 0.445, -341.432, -38.318, 39.592, 33.49,,,,,,,,,,,,
 21:12:44.028,COM9,, 0.038, -0.063, -0.961, 3.296, 2.502, 2.502, 1.093, 0.709, 0.467, -331.632, -35.378, 34.202, 33.53,,,,,,,,,,,,
 21:12:44.038,COM9,, 0.021, -0.104, -0.954, 4.272, 0.244, 2.686, 1.115, 0.742, 0.500, -336.336, -34.300, 42.336, 33.51,,,,,,,,,,,,
 21:12:44.047,COM9,, -0.009, -0.141, -0.956, 5.371, -3.540, 2.319, 1.170, 0.731, 0.527, -338.198, -34.790, 55.076, 33.49,,,,,,,,,,,,
 21:12:44.058,COM9,, -0.023, -0.121, -0.979, 4.211, -5.554, 1.892, 1.236, 0.665, 0.544, -340.648, -33.026, 56.350, 33.48,,,,,,,,,,,,
 21:12:44.068,COM9,, -0.042, -0.138, -0.990, 2.808, -2.014, 2.563, 1.285, 0.593, 0.566, -339.766, -40.572, 43.708, 33.42,,,,,,,,,,,,
 21:12:44.078,COM9,, -0.011, -0.113, -0.980, 3.418, -0.122, 0.244, 1.329, 0.533, 0.571, -339.668, -44.590, 44.296, 33.46,,,,,,,,,,,,
 21:12:44.088,COM9,, 0.021, -0.103, -0.956, 0.366, -1.831, -2.869, 1.351, 0.483, 0.555, -334.082, -40.768, 44.590, 33.47,,,,,,,,,,,,
 21:12:44.097,COM9,, 0.067, -0.115, -0.934, -2.380, -2.258, -3.601, 1.340, 0.445, 0.522, -337.708, -32.340, 48.216, 33.46,,,,,,,,,,,,
 21:12:44.108,COM9,, 0.063, -0.088, -0.948, -2.258, -2.075, -3.723, 1.318, 0.428, 0.494, -337.316, -31.164, 46.746, 33.45,,,,,,,,,,,,
 21:12:44.118,COM9,, 0.040, -0.064, -0.945, -2.869, -4.211, -3.113, 1.269, 0.428, 0.467, -340.354, -34.104, 50.470, 33.44,,,,,,,,,,,,
 21:12:44.128,COM9,, 0.002, -0.079, -0.935, -3.357, -5.615, -0.122, 1.214, 0.401, 0.445, -340.648, -39.788, 56.546, 33.52,,,,,,,,,,,,
 21:12:44.138,COM9,, 0.013, -0.072, -0.923, -2.686, -4.028, 3.296, 1.165, 0.346, 0.445, -338.590, -43.806, 51.940, 33.46,,,,,,,,,,,,
 21:12:44.147,COM9,, -0.033, -0.088, -0.911, -1.404, -2.625, 0.916, 1.126, 0.297, 0.461, -337.218, -41.846, 48.314, 33.45,,,,,,,,,,,,
 21:12:44.157,COM9,, -0.045, -0.119, -0.953, 0.549, 0.122, -4.150, 1.121, 0.258, 0.445, -339.276, -37.730, 48.510, 33.46,,,,,,,,,,,,
 21:12:44.168,COM9,, 0.060, -0.136, -1.012, -0.793, 0.000, -3.052, 1.132, 0.214, 0.412, -347.998, -36.652, 52.038, 33.50,,,,,,,,,,,,
 21:12:44.178,COM9,, 0.141, -0.132, -1.008, -4.639, -3.723, 2.197, 1.126, 0.181, 0.401, -347.116, -39.396, 52.528, 33.49,,,,,,,,,,,,
 21:12:44.187,COM9,, 0.141, -0.142, -0.994, -6.165, -1.160, 1.404, 1.093, 0.198, 0.406, -339.668, -40.376, 44.002, 33.51,,,,,,,,,,,,
 21:12:44.197,COM9,, 0.108, -0.125, -1.018, -3.540, 3.601, -2.014, 1.060, 0.280, 0.390, -337.708, -37.632, 44.100, 33.50,,,,,,,,,,,,
 21:12:44.208,COM9,, 0.099, -0.105, -1.032, 1.709, 4.272, -1.587, 1.049, 0.385, 0.363, -332.318, -35.574, 49.392, 33.47,,,,,,,,,,,,
 21:12:44.218,COM9,, 0.104, -0.072, -0.990, 3.418, 1.526, 2.930, 1.060, 0.461, 0.363, -335.356, -36.554, 50.862, 33.45,,,,,,,,,,,,
 21:12:44.228,COM9,, -0.010, -0.113, -0.937, 3.723, 1.831, 2.319, 1.082, 0.527, 0.385, -340.452, -38.220, 53.900, 33.52,,,,,,,,,,,,
 21:12:44.236,COM9,, -0.089, -0.129, -0.961, 5.798, 5.371, 3.296, 1.137, 0.588, 0.406, -341.432, -36.848, 56.742, 33.46,,,,,,,,,,,,
 21:12:44.247,COM9,, -0.090, -0.116, -0.981, 5.920, 1.038, 5.920, 1.208, 0.577, 0.445, -340.256, -37.730, 58.898, 33.47,,,,,,,,,,,,
 21:12:44.257,COM9,, -0.067, -0.127, -0.962, 4.211, -7.141, 1.038, 1.274, 0.478, 0.489, -339.374, -41.356, 58.310, 33.46,,,,,,,,,,,,
 21:12:44.267,COM9,, -0.012, -0.143, -0.950, 2.625, -2.686, -3.601, 1.324, 0.341, 0.478, -338.492, -40.866, 49.980, 33.43,,,,,,,,,,,,
 21:12:44.277,COM9,, 0.053, -0.096, -0.940, 1.709, 0.671, -0.671, 1.362, 0.269, 0.450, -335.454, -36.848, 42.924, 33.52,,,,,,,,,,,,
 21:12:44.287,COM9,, 0.084, -0.053, -0.906, -4.089, -6.653, 0.793, 1.346, 0.242, 0.456, -339.276, -31.066, 41.944, 33.47,,,,,,,,,,,,
 21:12:44.296,COM9,, 0.081, -0.051, -0.888, -9.338, -12.634, -0.916, 1.252, 0.187, 0.472, -343.196, -31.360, 48.902, 33.53,,,,,,,,,,,,
 21:12:44.307,COM9,, 0.021, -0.063, -0.930, -9.338, -10.681, 0.000, 1.126, 0.115, 0.472, -343.098, -36.554, 50.372, 33.49,,,,,,,,,,,,
 21:12:44.317,COM9,, -0.013, -0.090, -0.996, -4.700, -6.958, 0.671, 1.022, 0.049, 0.467, -338.394, -40.376, 44.492, 33.48,,,,,,,,,,,,
 21:12:44.327,COM9,, -0.013, -0.127, -1.015, -2.563, -5.554, 0.916, 0.978, -0.022, 0.472, -338.002, -37.240, 44.884, 33.53,,,,,,,,,,,,
 21:12:44.337,COM9,, 0.012, -0.130, -0.955, -4.639, -8.728, 0.427, 0.961, -0.110, 0.483, -336.630, -32.830, 48.902, 33.50,,,,,,,,,,,,
 21:12:44.346,COM9,, 0.026, -0.129, -0.915, -6.470, -5.432, -1.465, 0.928, -0.203, 0.489, -340.452, -30.968, 49.490, 33.46,,,,,,,,,,,,
 21:12:44.357,COM9,, 0.024, -0.096, -0.947, -6.104, 0.488, -0.671, 0.879, -0.242, 0.483, -342.118, -31.458, 49.490, 33.47,,,,,,,,,,,,
 21:12:44.367,COM9,, 0.038, -0.087, -0.988, -4.089, -3.113, -0.854, 0.818, -0.242, 0.489, -340.354, -29.596, 48.412, 33.48,,,,,,,,,,,,
 21:12:44.377,COM9,, 0.084, -0.067, -0.967, -5.066, -10.986, 2.502, 0.764, -0.286, 0.505, -337.022, -30.478, 50.176, 33.44,,,,,,,,,,,,
 21:12:44.387,COM9,, 0.084, -0.080, -0.916, -8.362, -15.198, 4.150, 0.681, -0.379, 0.544, -335.552, -34.398, 52.920, 33.42,,,,,,,,,,,,
 21:12:44.396,COM9,, -0.023, -0.089, -0.931, -9.949, -14.099, 3.967, 0.588, -0.478, 0.577, -338.198, -37.436, 49.490, 33.44,,,,,,,,,,,,
 21:12:44.406,COM9,, -0.063, -0.079, -0.964, -10.254, -13.916, 3.845, 0.483, -0.588, 0.610, -335.062, -37.044, 47.040, 33.46,,,,,,,,,,,,
 21:12:44.417,COM9,, 0.001, -0.078, -0.997, -12.390, -18.799, 4.089, 0.363, -0.775, 0.659, -337.610, -31.458, 48.020, 33.51,,,,,,,,,,,,
 21:12:44.427,COM9,, 0.023, -0.159, -1.000, -10.742, -18.494, 2.258, 0.247, -0.994, 0.703, -340.354, -31.164, 55.076, 33.46,,,,,,,,,,,,
 21:12:44.437,COM9,, 0.006, -0.192, -1.028, -4.028, -9.094, 0.122, 0.209, -1.148, 0.720, -337.512, -33.614, 51.646, 33.41,,,,,,,,,,,,
 21:12:44.446,COM9,, -0.039, -0.121, -1.082, -2.563, -1.526, -0.732, 0.220, -1.208, 0.720, -336.532, -32.340, 41.552, 33.49,,,,,,,,,,,,
 21:12:44.457,COM9,, -0.017, -0.093, -1.045, -4.883, -3.357, -1.404, 0.198, -1.230, 0.720, -339.276, -28.126, 33.614, 33.49,,,,,,,,,,,,
 21:12:44.467,COM9,, 0.024, -0.079, -0.962, -2.502, -7.568, -1.343, 0.148, -1.296, 0.736, -336.336, -25.186, 31.654, 33.49,,,,,,,,,,,,
 21:12:44.477,COM9,, 0.033, -0.048, -0.926, 0.122, -4.944, -0.610, 0.121, -1.368, 0.753, -341.040, -23.814, 37.926, 33.51,,,,,,,,,,,,
 21:12:44.487,COM9,, 0.019, -0.080, -0.921, 0.366, -1.038, -0.671, 0.099, -1.384, 0.764, -345.450, -30.086, 44.394, 33.44,,,,,,,,,,,,
 21:12:44.496,COM9,, -0.016, -0.077, -0.961, -0.732, -2.502, -0.183, 0.093, -1.373, 0.769, -338.688, -31.850, 42.728, 33.48,,,,,,,,,,,,
 21:12:44.507,COM9,, -0.030, -0.069, -1.012, -2.808, -4.456, 0.000, 0.071, -1.395, 0.786, -339.864, -27.832, 49.098, 33.49,,,,,,,,,,,,
 21:12:44.516,COM9,, -0.028, -0.093, -1.018, -2.014, -0.977, 0.000, 0.033, -1.439, 0.802, -342.314, -27.538, 54.292, 33.51,,,,,,,,,,,,
 21:12:44.527,COM9,, -0.002, -0.095, -0.982, -0.610, 2.380, -3.357, 0.022, -1.456, 0.807, -342.020, -29.890, 47.334, 33.43,,,,,,,,,,,,
 21:12:44.537,COM9,, 0.042, -0.114, -0.939, -0.671, 2.869, -5.371, 0.027, -1.445, 0.786, -340.648, -26.558, 45.276, 33.50,,,,,,,,,,,,
 21:12:44.547,COM9,, 0.096, -0.107, -0.912, -0.244, 1.953, -3.357, 0.038, -1.406, 0.758, -341.726, -23.226, 45.864, 33.47,,,,,,,,,,,,
 21:12:44.557,COM9,, 0.052, -0.045, -0.931, -0.244, 3.296, -1.282, 0.044, -1.335, 0.753, -336.238, -26.950, 48.902, 33.51,,,,,,,,,,,,
 21:12:44.566,COM9,, 0.010, -0.029, -0.985, -1.526, 6.165, -0.122, 0.000, -1.230, 0.753, -337.218, -33.810, 50.274, 33.43,,,,,,,,,,,,
 21:12:44.577,COM9,, -0.024, -0.093, -1.018, -1.404, 4.395, 0.610, -0.033, -1.148, 0.758, -340.942, -35.770, 50.666, 33.50,,,,,,,,,,,,
 21:12:44.587,COM9,, -0.057, -0.144, -1.022, -0.488, 1.709, 0.000, -0.033, -1.115, 0.764, -336.728, -34.594, 49.882, 33.47,,,,,,,,,,,,
 21:12:44.596,COM9,, -0.045, -0.138, -1.000, -2.319, 2.441, -0.610, -0.011, -1.121, 0.769, -339.766, -26.068, 52.626, 33.51,,,,,,,,,,,,
 21:12:44.607,COM9,, 0.012, -0.109, -0.947, -1.831, 0.916, -0.122, -0.005, -1.137, 0.786, -342.804, -28.910, 56.448, 33.50,,,,,,,,,,,,
 21:12:44.617,COM9,, 0.043, -0.063, -0.925, 0.854, -2.075, 1.465, -0.005, -1.159, 0.797, -341.040, -33.222, 56.546, 33.41,,,,,,,,,,,,
 21:12:44.626,COM9,, 0.028, -0.056, -0.925, 1.770, -3.296, 1.465, -0.011, -1.165, 0.818, -336.630, -34.790, 49.098, 33.46,,,,,,,,,,,,
 21:12:44.637,COM9,, 0.001, -0.077, -0.958, 2.197, -2.808, 0.061, -0.011, -1.170, 0.835, -339.962, -28.224, 44.492, 33.46,,,,,,,,,,,,
 21:12:44.646,COM9,, -0.020, -0.090, -0.993, 1.343, -2.319, -0.366, 0.000, -1.181, 0.857, -334.670, -25.970, 39.984, 33.49,,,,,,,,,,,,
 21:12:44.656,COM9,, -0.013, -0.108, -1.000, 0.000, -1.831, 0.549, 0.011, -1.208, 0.873, -340.158, -25.676, 45.962, 33.50,,,,,,,,,,,,
 21:12:44.666,COM9,, -0.010, -0.099, -0.989, -0.305, -1.038, 0.488, 0.022, -1.236, 0.895, -343.392, -31.948, 55.272, 33.49,,,,,,,,,,,,
 21:12:44.676,COM9,, 0.000, -0.082, -0.966, -0.122, -0.427, -0.122, 0.022, -1.252, 0.901, -338.492, -31.654, 54.488, 33.54,,,,,,,,,,,,
 21:12:44.686,COM9,, -0.004, -0.082, -0.950, 0.000, -0.854, -0.183, 0.016, -1.263, 0.912, -339.864, -31.654, 51.156, 33.52,,,,,,,,,,,,
 21:12:44.696,COM9,, -0.020, -0.064, -0.954, -0.671, -1.282, -0.671, 0.011, -1.269, 0.917, -343.490, -30.870, 55.958, 33.47,,,,,,,,,,,,
 21:12:44.706,COM9,, -0.002, -0.073, -0.974, -1.770, -0.671, -0.183, -0.011, -1.285, 0.923, -342.216, -30.674, 50.274, 33.46,,,,,,,,,,,,
 21:12:44.716,COM9,, 0.015, -0.063, -0.981, -1.648, -0.671, -0.488, -0.038, -1.302, 0.934, -339.472, -26.754, 46.256, 33.50,,,,,,,,,,,,
 21:12:44.726,COM9,, 0.040, -0.075, -0.962, -1.587, 0.488, -4.578, -0.071, -1.302, 0.939, -341.824, -26.362, 44.198, 33.47,,,,,,,,,,,,
 21:12:44.736,COM9,, 0.056, -0.084, -0.949, -0.916, 2.441, -5.920, -0.088, -1.274, 0.906, -336.532, -29.008, 54.684, 33.53,,,,,,,,,,,,
 21:12:44.746,COM9,, 0.065, -0.079, -0.956, 0.671, 2.319, -2.991, -0.093, -1.219, 0.862, -337.120, -31.458, 58.212, 33.50,,,,,,,,,,,,
 21:12:44.756,COM9,, 0.009, -0.076, -0.979, 1.282, 3.113, -0.427, -0.088, -1.154, 0.840, -339.962, -35.084, 47.138, 33.50,,,,,,,,,,,,
 21:12:44.766,COM9,, -0.045, -0.089, -0.996, -1.465, 5.737, 0.488, -0.088, -1.082, 0.835, -337.610, -34.006, 40.670, 33.49,,,,,,,,,,,,
 21:12:44.776,COM9,, -0.068, -0.137, -0.988, -2.441, 4.456, 0.549, -0.093, -1.033, 0.851, -338.198, -27.342, 44.394, 33.46,,,,,,,,,,,,
 21:12:44.786,COM9,, -0.053, -0.129, -0.982, -2.136, 2.136, -0.183, -0.088, -1.033, 0.879, -343.392, -23.520, 54.194, 33.51,,,,,,,,,,,,
 21:12:44.796,COM9,, 0.005, -0.111, -0.968, -1.465, 2.014, -0.671, -0.077, -1.055, 0.895, -338.884, -29.008, 49.294, 33.51,,,,,,,,,,,,
 21:12:44.806,COM9,, 0.039, -0.070, -0.955, -0.427, 0.305, -0.488, -0.082, -1.066, 0.901, -338.100, -30.674, 40.964, 33.50,,,,,,,,,,,,
 21:12:44.816,COM9,, 0.060, -0.057, -0.942, 1.160, -1.831, 1.282, -0.093, -1.060, 0.917, -340.452, -28.518, 37.632, 33.50,,,,,,,,,,,,
 21:12:44.826,COM9,, 0.082, -0.076, -0.960, 3.601, -2.991, 2.380, -0.093, -1.049, 0.950, -335.258, -24.206, 37.436, 33.51,,,,,,,,,,,,
 21:12:44.836,COM9,, 0.058, -0.070, -0.998, 4.028, -2.258, 4.272, -0.066, -1.033, 1.000, -338.394, -24.598, 37.926, 33.45,,,,,,,,,,,,
 21:12:44.845,COM9,, 0.015, -0.091, -1.015, 3.357, -1.221, 2.930, -0.038, -1.005, 1.055, -344.372, -30.870, 48.118, 33.46,,,,,,,,,,,,
 21:12:44.856,COM9,, -0.042, -0.123, -0.997, 3.418, -0.305, 2.197, 0.000, -0.983, 1.082, -337.218, -33.320, 50.862, 33.47,,,,,,,,,,,,
 21:12:44.866,COM9,, -0.069, -0.107, -0.966, 2.563, 1.404, 2.563, 0.049, -0.989, 1.110, -340.550, -27.832, 56.546, 33.49,,,,,,,,,,,,
 21:12:44.876,COM9,, -0.036, -0.092, -0.951, 1.648, 2.380, 1.404, 0.082, -1.011, 1.143, -341.530, -29.694, 53.606, 33.48,,,,,,,,,,,,
 21:12:44.886,COM9,, 0.109, -0.085, -0.963, 3.174, 2.869, 1.343, 0.104, -1.027, 1.165, -341.040, -31.948, 43.904, 33.49,,,,,,,,,,,,
 21:12:44.896,COM9,, 0.191, -0.115, -1.030, 6.958, 7.751, 4.211, 0.148, -0.983, 1.192, -338.590, -30.674, 48.314, 33.47,,,,,,,,,,,,
 21:12:44.906,COM9,, 0.118, -0.153, -1.099, 14.771, 15.930, -0.977, 0.258, -0.797, 1.214, -339.276, -28.812, 52.038, 33.42,,,,,,,,,,,,
 21:12:44.916,COM9,, 0.031, -0.089, -1.130, 18.372, 21.301, -8.057, 0.434, -0.527, 1.176, -334.670, -29.498, 59.094, 33.48,,,,,,,,,,,,
 21:12:44.925,COM9,, -0.035, -0.029, -1.026, 14.160, 20.142, -2.563, 0.582, -0.275, 1.104, -334.278, -43.218, 62.916, 33.46,,,,,,,,,,,,
 21:12:44.936,COM9,, -0.123, 0.056, -0.881, 9.399, 17.090, 2.197, 0.643, -0.088, 1.082, -342.804, -42.140, 55.174, 33.48,,,,,,,,,,,,
 21:12:44.946,COM9,, -0.212, -0.005, -0.809, 2.625, 15.930, -14.038, 0.621, 0.011, 1.060, -336.826, -40.180, 53.900, 33.44,,,,,,,,,,,,
 21:12:44.956,COM9,, -0.167, -0.091, -0.780, -1.648, 13.794, -9.155, 0.588, 0.022, 0.939, -341.138, -36.652, 55.566, 33.45,,,,,,,,,,,,
 21:12:44.965,COM9,, -0.033, -0.146, -0.824, -4.272, 8.667, 11.536, 0.588, -0.033, 0.923, -343.196, -37.926, 63.504, 33.41,,,,,,,,,,,,
 21:12:44.975,COM9,, 0.055, -0.154, -0.907, -5.371, 8.911, 13.428, 0.593, -0.066, 1.038, -340.648, -44.002, 56.938, 33.50,,,,,,,,,,,,
 21:12:44.986,COM9,, 0.117, -0.167, -1.000, -5.920, 10.376, -2.258, 0.582, 0.000, 1.099, -343.882, -44.786, 43.218, 33.46,,,,,,,,,,,,
 21:12:44.996,COM9,, 0.178, -0.125, -1.073, -3.601, 4.822, -5.493, 0.566, 0.115, 1.044, -343.588, -40.670, 44.198, 33.50,,,,,,,,,,,,
 21:12:45.005,COM9,, 0.135, -0.071, -1.080, -1.465, 0.549, 1.953, 0.538, 0.220, 0.994, -338.002, -38.122, 47.922, 33.47,,,,,,,,,,,,
 21:12:45.015,COM9,, 0.035, -0.115, -0.991, 1.282, 2.380, 1.648, 0.522, 0.319, 1.000, -345.940, -37.142, 55.860, 33.50,,,,,,,,,,,,
 21:12:45.026,COM9,, -0.036, -0.131, -0.912, 4.028, 0.061, -1.709, 0.560, 0.385, 0.983, -347.410, -44.002, 60.760, 33.48,,,,,,,,,,,,
 21:12:45.034,COM9,, -0.056, -0.095, -0.902, 0.793, -5.615, 1.709, 0.610, 0.357, 0.945, -340.158, -48.020, 52.626, 33.46,,,,,,,,,,,,
 21:12:45.045,COM9,, -0.029, -0.090, -0.933, -1.831, -5.066, 5.859, 0.615, 0.247, 0.956, -345.254, -43.316, 55.370, 33.46,,,,,,,,,,,,
 21:12:45.055,COM9,, 0.020, -0.070, -0.993, -0.916, -3.235, 2.197, 0.588, 0.148, 0.994, -342.902, -40.964, 59.584, 33.49,,,,,,,,,,,,
 21:12:45.065,COM9,, 0.088, -0.061, -1.028, -0.427, -6.348, -1.709, 0.560, 0.082, 1.000, -348.096, -38.024, 60.858, 33.46,,,,,,,,,,,,
 21:12:45.075,COM9,, 0.104, -0.103, -1.016, 0.244, -7.751, -0.061, 0.538, 0.027, 0.978, -348.488, -39.494, 61.152, 33.45,,,,,,,,,,,,
 21:12:45.085,COM9,, 0.038, -0.117, -0.972, 1.282, -3.662, 1.526, 0.549, 0.005, 0.961, -340.452, -42.434, 47.236, 33.47,,,,,,,,,,,,
 21:12:45.095,COM9,, -0.032, -0.093, -0.938, 0.305, -0.488, 1.709, 0.571, 0.022, 0.956, -338.982, -42.826, 43.120, 33.51,,,,,,,,,,,,
 21:12:45.105,COM9,, -0.051, -0.099, -0.922, -0.305, -1.282, 1.709, 0.571, 0.011, 0.956, -337.806, -38.906, 50.470, 33.49,,,,,,,,,,,,
 21:12:45.115,COM9,, -0.008, -0.101, -0.923, 0.488, 0.000, 1.404, 0.577, -0.038, 0.967, -342.314, -39.690, 61.740, 33.48,,,,,,,,,,,,
 21:12:45.125,COM9,, 0.052, -0.096, -0.949, -0.122, 3.296, -0.244, 0.582, -0.071, 0.967, -344.470, -40.474, 59.976, 33.52,,,,,,,,,,,,
 21:12:45.135,COM9,, 0.083, -0.098, -0.973, -2.197, 3.784, -2.197, 0.577, -0.049, 0.945, -342.608, -43.708, 44.786, 33.46,,,,,,,,,,,,
 21:12:45.145,COM9,, 0.090, -0.102, -0.992, -1.831, 2.991, -1.831, 0.560, 0.011, 0.901, -345.058, -44.492, 48.412, 33.46,,,,,,,,,,,,
 21:12:45.155,COM9,, 0.067, -0.095, -1.001, -0.305, 3.235, -0.061, 0.544, 0.082, 0.868, -339.570, -42.140, 47.824, 33.53,,,,,,,,,,,,
 21:12:45.164,COM9,, 0.041, -0.093, -0.981, 0.366, 3.174, 0.427, 0.544, 0.154, 0.862, -342.314, -33.320, 50.176, 33.50,,,,,,,,,,,,
 21:12:45.175,COM9,, 0.016, -0.099, -0.960, -0.061, 2.686, 1.587, 0.544, 0.209, 0.868, -342.118, -34.790, 42.042, 33.49,,,,,,,,,,,,
 21:12:45.185,COM9,, -0.002, -0.120, -0.943, -0.244, 1.465, 2.075, 0.549, 0.236, 0.884, -345.156, -37.142, 41.944, 33.48,,,,,,,,,,,,
 21:12:45.195,COM9,, -0.019, -0.110, -0.960, 0.000, 0.305, -0.183, 0.566, 0.236, 0.890, -346.136, -41.748, 55.076, 33.49,,,,,,,,,,,,
 21:12:45.205,COM9,, -0.009, -0.099, -0.983, -1.343, 0.610, -0.854, 0.566, 0.214, 0.868, -342.902, -42.532, 54.194, 33.45,,,,,,,,,,,,
 21:12:45.215,COM9,, 0.034, -0.095, -0.979, -0.854, 0.000, 0.244, 0.555, 0.187, 0.851, -342.412, -41.454, 53.410, 33.46,,,,,,,,,,,,
 21:12:45.224,COM9,, 0.057, -0.088, -0.977, 0.549, -1.465, -0.122, 0.549, 0.170, 0.846, -341.628, -40.474, 53.018, 33.53,,,,,,,,,,,,
 21:12:45.235,COM9,, 0.059, -0.094, -0.968, 0.366, -1.221, -0.610, 0.549, 0.165, 0.829, -347.312, -39.690, 58.604, 33.52,,,,,,,,,,,,
 21:12:45.245,COM9,, 0.044, -0.099, -0.975, 0.854, -1.587, 0.427, 0.549, 0.176, 0.813, -349.174, -41.356, 60.956, 33.50,,,,,,,,,,,,
 21:12:45.255,COM9,, 0.024, -0.087, -0.984, 0.549, -2.930, 1.282, 0.560, 0.176, 0.807, -342.706, -39.788, 52.822, 33.46,,,,,,,,,,,,
