时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 16:01:54.473,COM11, 2000-0-0 0:7:27.537, 0.295, -0.045, -1.019, 13.733, 37.231, -7.263, -1.516, -1.961, 2.357, -361.914, -17.346, 93.786, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.483,COM11, 2000-0-0 0:7:27.547, 0.229, -0.143, -0.929, 13.306, 36.133, -5.127, -1.335, -1.483, 2.274, -365.050, -24.500, 101.724, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.493,COM11, 2000-0-0 0:7:27.557, 0.172, -0.159, -0.860, 20.874, 37.781, -6.836, -1.071, -1.000, 2.159, -366.716, -35.672, 99.960, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.503,COM11, 2000-0-0 0:7:27.567, 0.130, 0.000, -0.871, 19.104, 32.166, 0.488, -0.835, -0.577, 2.093, -363.972, -34.006, 101.234, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.513,COM11, 2000-0-0 0:7:27.577, 0.042, 0.017, -0.908, 10.254, 24.658, 7.141, -0.731, -0.258, 2.131, -366.226, -30.674, 109.662, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.523,COM11, 2000-0-0 0:7:27.587, -0.053, -0.024, -0.988, 13.611, 24.048, -0.183, -0.643, -0.038, 2.170, -367.108, -34.300, 106.428, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.533,COM11, 2000-0-0 0:7:27.597, -0.065, -0.051, -1.048, 20.203, 23.499, -8.057, -0.489, 0.104, 2.126, -364.462, -31.556, 98.392, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.543,COM11, 2000-0-0 0:7:27.607, -0.015, -0.089, -1.038, 17.212, 24.902, -5.676, -0.291, 0.214, 2.065, -365.246, -30.380, 104.664, 31.16,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.553,COM11, 2000-0-0 0:7:27.617, 0.095, -0.107, -0.957, 11.292, 22.461, 0.183, -0.121, 0.330, 2.021, -363.874, -37.534, 108.486, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.563,COM11, 2000-0-0 0:7:27.627, 0.179, -0.072, -0.868, 7.385, 13.306, 2.136, 0.000, 0.450, 2.010, -364.952, -40.768, 104.762, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.573,COM11, 2000-0-0 0:7:27.637, 0.162, -0.001, -0.855, 4.639, 7.813, 1.770, 0.055, 0.566, 2.010, -366.128, -40.376, 110.838, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.583,COM11, 2000-0-0 0:7:27.647, 0.133, 0.025, -0.896, 2.502, 9.583, 1.587, 0.044, 0.692, 2.016, -363.678, -43.022, 114.758, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.593,COM11, 2000-0-0 0:7:27.657, 0.132, -0.025, -0.938, 0.488, 7.385, 1.648, 0.016, 0.791, 2.005, -361.032, -47.040, 101.528, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.603,COM11, 2000-0-0 0:7:27.667, 0.154, -0.096, -0.987, 0.305, 2.441, 0.793, 0.022, 0.840, 1.983, -356.230, -43.512, 94.864, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.613,COM11, 2000-0-0 0:7:27.677, 0.148, -0.096, -1.035, -0.061, 2.563, -0.366, 0.049, 0.857, 1.961, -360.150, -36.358, 96.530, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.624,COM11, 2000-0-0 0:7:27.687, 0.127, -0.090, -1.032, 0.000, 3.113, -0.916, 0.066, 0.890, 1.939, -366.814, -37.436, 97.510, 31.07,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.633,COM11, 2000-0-0 0:7:27.697, 0.133, -0.070, -0.986, 0.427, -0.610, 1.160, 0.082, 0.895, 1.917, -367.598, -38.416, 98.784, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.643,COM11, 2000-0-0 0:7:27.707, 0.137, -0.055, -0.947, -0.366, -3.845, 2.686, 0.088, 0.868, 1.917, -370.734, -35.182, 104.076, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.653,COM11, 2000-0-0 0:7:27.717, 0.127, -0.059, -0.932, -0.549, -2.625, 1.343, 0.082, 0.835, 1.928, -370.244, -38.710, 113.288, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.663,COM11, 2000-0-0 0:7:27.727, 0.127, -0.054, -0.951, -0.916, -1.160, 0.549, 0.077, 0.813, 1.912, -368.872, -42.042, 111.818, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.673,COM11, 2000-0-0 0:7:27.737, 0.152, -0.074, -0.983, -0.610, -1.587, -1.038, 0.071, 0.791, 1.890, -368.088, -36.358, 111.426, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.683,COM11, 2000-0-0 0:7:27.747, 0.179, -0.065, -0.987, 0.366, -2.747, -2.563, 0.071, 0.764, 1.862, -367.304, -35.182, 114.170, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.693,COM11, 2000-0-0 0:7:27.757, 0.162, -0.063, -0.955, 0.244, -2.136, -1.343, 0.082, 0.758, 1.818, -365.540, -39.886, 105.056, 31.07,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.703,COM11, 2000-0-0 0:7:27.767, 0.127, -0.070, -0.922, 0.000, -1.160, 0.366, 0.088, 0.764, 1.785, -362.992, -40.082, 98.588, 31.16,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.713,COM11, 2000-0-0 0:7:27.777, 0.094, -0.061, -0.930, -0.916, -1.526, -0.122, 0.093, 0.764, 1.769, -364.364, -38.808, 102.116, 31.08,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.723,COM11, 2000-0-0 0:7:27.787, 0.061, -0.047, -0.967, -0.977, -0.732, -0.793, 0.082, 0.736, 1.741, -368.970, -43.120, 102.606, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.733,COM11, 2000-0-0 0:7:27.797, 0.063, -0.033, -1.006, 0.610, 0.488, -0.549, 0.066, 0.692, 1.719, -369.656, -44.394, 94.276, 31.07,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.743,COM11, 2000-0-0 0:7:27.807, 0.098, -0.040, -1.000, 1.526, 1.160, 0.610, 0.055, 0.643, 1.703, -367.010, -40.768, 90.160, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.753,COM11, 2000-0-0 0:7:27.817, 0.174, -0.077, -0.960, 0.732, 1.770, 0.244, 0.066, 0.615, 1.697, -362.110, -39.004, 88.788, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.763,COM11, 2000-0-0 0:7:27.827, 0.237, -0.069, -0.930, -0.610, 1.465, -0.122, 0.077, 0.626, 1.681, -358.092, -39.200, 90.258, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.773,COM11, 2000-0-0 0:7:27.837, 0.222, -0.054, -0.926, -0.671, 1.709, 0.122, 0.082, 0.692, 1.648, -354.858, -44.688, 119.266, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.782,COM11, 2000-0-0 0:7:27.847, 0.174, -0.057, -0.960, 0.427, 3.601, -0.061, 0.082, 0.780, 1.599, -357.112, -49.196, 140.140, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.792,COM11, 2000-0-0 0:7:27.857, 0.124, -0.089, -0.982, 0.732, 2.441, 0.793, 0.104, 0.851, 1.538, -359.954, -57.624, 148.666, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.802,COM11, 2000-0-0 0:7:27.867, 0.089, -0.107, -0.980, 0.793, 2.258, 1.953, 0.143, 0.879, 1.472, -359.170, -64.778, 150.626, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.813,COM11, 2000-0-0 0:7:27.877, 0.101, -0.090, -0.962, 1.709, 4.028, 0.122, 0.192, 0.879, 1.401, -357.210, -64.288, 154.154, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.822,COM11, 2000-0-0 0:7:27.887, 0.143, -0.048, -0.939, 1.282, 3.601, 0.977, 0.225, 0.879, 1.335, -357.504, -65.954, 159.642, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.832,COM11, 2000-0-0 0:7:27.897, 0.196, -0.029, -0.936, 0.671, 0.183, 2.747, 0.225, 0.884, 1.274, -357.798, -68.404, 154.840, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.842,COM11, 2000-0-0 0:7:27.907, 0.186, -0.049, -0.955, 2.319, -2.075, 0.305, 0.231, 0.890, 1.225, -356.524, -62.230, 151.900, 31.23,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.852,COM11, 2000-0-0 0:7:27.917, 0.146, -0.056, -0.968, 4.028, 0.305, -1.404, 0.264, 0.912, 1.154, -358.190, -59.290, 153.370, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.863,COM11, 2000-0-0 0:7:27.927, 0.125, -0.071, -0.962, 2.319, 1.892, -0.854, 0.308, 0.939, 1.077, -359.660, -62.818, 144.942, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.872,COM11, 2000-0-0 0:7:27.937, 0.106, -0.100, -0.932, 0.732, 2.258, -0.366, 0.346, 0.950, 1.000, -359.758, -59.976, 135.142, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.882,COM11, 2000-0-0 0:7:27.947, 0.143, -0.078, -0.911, 1.709, 3.662, 1.770, 0.385, 0.961, 0.950, -359.660, -52.234, 135.926, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.892,COM11, 2000-0-0 0:7:27.957, 0.181, -0.089, -0.898, 3.845, 6.042, 4.517, 0.428, 0.994, 0.939, -360.150, -49.392, 136.220, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.902,COM11, 2000-0-0 0:7:27.967, 0.169, -0.065, -0.895, 5.005, 12.512, 8.423, 0.494, 1.099, 0.950, -357.308, -50.764, 129.948, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.912,COM11, 2000-0-0 0:7:27.977, 0.326, -0.050, -0.906, 2.319, 13.733, 7.507, 0.538, 1.252, 0.989, -352.898, -48.510, 131.222, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.922,COM11, 2000-0-0 0:7:27.987, 0.654, -0.179, -0.897, 6.042, 14.526, 2.014, 0.615, 1.456, 0.983, -350.350, -46.256, 138.866, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.937,COM11, 2000-0-0 0:7:27.997, 0.216, -0.417, -0.636, 33.020, 57.434, -0.305, 1.016, 1.950, 0.797, -353.878, -48.608, 138.866, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.942,COM11, 2000-0-0 0:7:28.007, 0.053, 0.079, -0.734, 46.326, 94.116, 16.907, 1.599, 2.862, 0.681, -355.054, -44.884, 137.984, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.952,COM11, 2000-0-0 0:7:28.017, -0.022, 0.055, -0.820, 41.992, 86.853, 11.780, 1.928, 3.774, 0.884, -362.502, -37.142, 143.570, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.962,COM11, 2000-0-0 0:7:28.027, -0.051, 0.028, -1.026, 43.640, 76.111, 13.916, 2.263, 4.477, 1.060, -366.520, -38.612, 145.530, 31.20,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.972,COM11, 2000-0-0 0:7:28.037, -0.012, -0.111, -1.198, 39.246, 67.078, 7.751, 2.637, 5.026, 1.208, -365.050, -40.474, 139.454, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.982,COM11, 2000-0-0 0:7:28.047, 0.146, -0.129, -1.318, 23.132, 48.096, 1.526, 2.961, 5.449, 1.274, -363.874, -38.318, 139.650, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:54.992,COM11, 2000-0-0 0:7:28.057, 0.288, -0.150, -1.288, 3.052, 22.339, 5.066, 3.109, 5.691, 1.302, -363.776, -40.474, 147.000, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.002,COM11, 2000-0-0 0:7:28.067, 0.341, -0.097, -1.203, -5.981, -5.310, 7.019, 3.104, 5.751, 1.324, -361.718, -46.942, 140.532, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.012,COM11, 2000-0-0 0:7:28.077, 0.266, -0.009, -1.117, -16.663, -23.560, 0.244, 2.966, 5.647, 1.318, -359.660, -40.180, 138.278, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.022,COM11, 2000-0-0 0:7:28.087, 0.180, -0.034, -0.986, -25.818, -36.987, -7.202, 2.697, 5.394, 1.269, -358.778, -32.830, 143.962, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.032,COM11, 2000-0-0 0:7:28.097, 0.158, -0.099, -0.861, -22.888, -46.936, -7.202, 2.417, 5.004, 1.154, -360.640, -36.750, 146.804, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.042,COM11, 2000-0-0 0:7:28.107, 0.166, -0.116, -0.801, -16.296, -48.279, -2.930, 2.230, 4.521, 1.044, -361.326, -37.828, 145.530, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.052,COM11, 2000-0-0 0:7:28.117, 0.159, -0.134, -0.766, -12.146, -30.518, -0.488, 2.126, 4.103, 0.961, -364.168, -37.044, 151.214, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.062,COM11, 2000-0-0 0:7:28.127, 0.232, -0.170, -0.765, -4.272, -6.592, -3.052, 2.104, 3.895, 0.879, -365.932, -39.102, 154.938, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.072,COM11, 2000-0-0 0:7:28.137, 0.263, -0.112, -0.792, 4.089, 10.559, -1.587, 2.164, 3.917, 0.791, -363.482, -40.082, 143.178, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.082,COM11, 2000-0-0 0:7:28.147, 0.286, -0.093, -0.825, 11.108, 24.597, 5.066, 2.263, 4.136, 0.764, -358.974, -35.476, 140.728, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.092,COM11, 2000-0-0 0:7:28.157, 0.298, -0.110, -0.893, 18.860, 32.471, 6.897, 2.422, 4.482, 0.797, -354.466, -34.006, 143.864, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.102,COM11, 2000-0-0 0:7:28.167, 0.223, -0.117, -0.992, 22.522, 38.086, 6.470, 2.653, 4.883, 0.835, -353.682, -39.102, 135.142, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.112,COM11, 2000-0-0 0:7:28.177, 0.171, -0.125, -1.063, 22.766, 35.095, 7.141, 2.895, 5.273, 0.873, -351.820, -39.396, 128.282, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.122,COM11, 2000-0-0 0:7:28.187, 0.163, -0.063, -1.102, 11.963, 21.240, 3.540, 3.076, 5.537, 0.923, -356.818, -35.084, 128.576, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.132,COM11, 2000-0-0 0:7:28.197, 0.122, -0.073, -1.066, -4.089, 4.028, -0.366, 3.098, 5.630, 0.950, -360.248, -31.556, 131.320, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.142,COM11, 2000-0-0 0:7:28.207, 0.140, -0.097, -1.030, -9.338, -9.949, -2.625, 3.010, 5.554, 0.928, -359.856, -31.948, 131.320, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.152,COM11, 2000-0-0 0:7:28.217, 0.121, -0.046, -1.012, -11.719, -18.921, -3.479, 2.878, 5.350, 0.895, -361.914, -28.518, 134.750, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.161,COM11, 2000-0-0 0:7:28.227, 0.171, -0.067, -0.966, -13.428, -20.203, -6.226, 2.714, 5.098, 0.846, -362.796, -32.340, 144.158, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.171,COM11, 2000-0-0 0:7:28.237, 0.271, -0.068, -0.923, -10.986, -23.071, -8.728, 2.554, 4.839, 0.747, -365.638, -40.278, 142.884, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.182,COM11, 2000-0-0 0:7:28.247, 0.279, -0.073, -0.873, -7.935, -22.095, -7.385, 2.433, 4.631, 0.632, -362.796, -36.456, 138.866, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.191,COM11, 2000-0-0 0:7:28.257, 0.330, -0.104, -0.867, -5.920, -19.836, -5.432, 2.362, 4.482, 0.527, -361.522, -34.202, 145.922, 31.18,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.201,COM11, 2000-0-0 0:7:28.267, 0.261, -0.188, -0.882, -4.211, -13.306, -2.319, 2.351, 4.389, 0.428, -361.228, -35.084, 146.412, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.211,COM11, 2000-0-0 0:7:28.277, 0.191, -0.225, -0.897, 3.723, 2.014, 0.122, 2.433, 4.389, 0.341, -358.092, -34.986, 142.688, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.221,COM11, 2000-0-0 0:7:28.287, 0.188, -0.150, -0.896, 7.263, 10.742, 2.747, 2.565, 4.466, 0.297, -362.698, -33.516, 147.686, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.231,COM11, 2000-0-0 0:7:28.297, 0.143, -0.087, -0.873, 4.211, 18.127, 5.615, 2.659, 4.603, 0.319, -363.678, -35.182, 147.294, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.243,COM11, 2000-0-0 0:7:28.307, 0.179, -0.081, -0.901, 7.813, 20.203, 1.282, 2.714, 4.774, 0.346, -363.482, -39.396, 141.120, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.251,COM11, 2000-0-0 0:7:28.317, 0.233, -0.022, -0.984, 8.423, 16.357, -0.366, 2.763, 4.922, 0.352, -360.934, -38.612, 140.728, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.261,COM11, 2000-0-0 0:7:28.327, 0.257, -0.070, -1.005, 4.333, 12.512, 2.441, 2.791, 5.059, 0.352, -356.230, -40.670, 139.748, 31.08,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.271,COM11, 2000-0-0 0:7:28.337, 0.298, -0.109, -1.001, 2.380, 2.197, 3.723, 2.818, 5.153, 0.357, -358.190, -42.336, 133.084, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.281,COM11, 2000-0-0 0:7:28.347, 0.247, -0.101, -1.001, -3.601, -7.446, 1.831, 2.818, 5.164, 0.352, -356.132, -40.180, 127.988, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.291,COM11, 2000-0-0 0:7:28.357, 0.186, -0.133, -1.001, -6.897, -10.254, -2.136, 2.780, 5.109, 0.313, -355.740, -39.494, 131.908, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.301,COM11, 2000-0-0 0:7:28.367, 0.135, -0.116, -1.002, -1.892, -12.085, -3.418, 2.741, 4.999, 0.253, -354.662, -37.534, 135.436, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.311,COM11, 2000-0-0 0:7:28.377, 0.098, -0.037, -0.979, -0.305, -9.827, 1.831, 2.714, 4.850, 0.220, -350.154, -36.162, 134.260, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.321,COM11, 2000-0-0 0:7:28.387, 0.097, -0.050, -0.908, -0.610, -9.521, 0.977, 2.670, 4.691, 0.236, -356.818, -32.438, 135.730, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.331,COM11, 2000-0-0 0:7:28.397, 0.165, -0.036, -0.899, -1.831, -14.343, -6.836, 2.615, 4.510, 0.225, -361.032, -30.968, 137.102, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.341,COM11, 2000-0-0 0:7:28.407, 0.229, -0.093, -0.917, -3.601, -16.235, -9.155, 2.554, 4.312, 0.143, -364.952, -35.476, 137.984, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.351,COM11, 2000-0-0 0:7:28.417, 0.261, -0.170, -0.916, 0.122, -8.423, -1.465, 2.554, 4.180, 0.055, -364.462, -33.712, 141.512, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.361,COM11, 2000-0-0 0:7:28.427, 0.234, -0.197, -0.916, 3.296, 0.977, 5.615, 2.637, 4.164, 0.022, -360.052, -37.044, 146.510, 31.07,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.372,COM11, 2000-0-0 0:7:28.437, 0.265, -0.168, -0.913, -0.122, 2.991, 6.226, 2.730, 4.213, 0.016, -360.444, -40.572, 144.550, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.381,COM11, 2000-0-0 0:7:28.447, 0.220, -0.123, -0.892, -2.136, 8.545, -0.977, 2.774, 4.301, 0.011, -356.622, -37.828, 137.396, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.391,COM11, 2000-0-0 0:7:28.457, 0.229, -0.055, -0.913, 3.418, 14.099, 0.977, 2.774, 4.449, -0.011, -359.268, -40.278, 141.120, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.401,COM11, 2000-0-0 0:7:28.467, 0.230, -0.021, -0.959, 4.028, 14.709, 5.249, 2.774, 4.609, 0.000, -359.954, -43.218, 140.924, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.411,COM11, 2000-0-0 0:7:28.477, 0.226, -0.091, -0.995, 1.892, 11.414, 2.869, 2.774, 4.752, 0.033, -358.190, -43.806, 136.612, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.421,COM11, 2000-0-0 0:7:28.487, 0.200, -0.152, -1.013, 1.465, 4.395, -0.793, 2.802, 4.839, 0.016, -362.894, -41.454, 141.316, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.431,COM11, 2000-0-0 0:7:28.497, 0.185, -0.144, -0.999, 0.061, 0.488, 1.343, 2.840, 4.861, -0.011, -363.874, -42.336, 140.042, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.441,COM11, 2000-0-0 0:7:28.507, 0.157, -0.145, -0.946, -1.587, -1.587, 1.343, 2.867, 4.839, -0.038, -366.324, -43.806, 138.474, 31.17,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.451,COM11, 2000-0-0 0:7:28.517, 0.168, -0.090, -0.923, -4.456, -3.357, 0.610, 2.856, 4.796, -0.060, -362.894, -41.552, 141.708, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.461,COM11, 2000-0-0 0:7:28.527, 0.208, -0.036, -0.938, -5.554, -7.813, -1.587, 2.785, 4.713, -0.082, -354.172, -43.022, 141.218, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.471,COM11, 2000-0-0 0:7:28.537, 0.265, -0.021, -0.971, -4.639, -11.658, -3.296, 2.681, 4.609, -0.121, -352.604, -42.826, 136.808, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.481,COM11, 2000-0-0 0:7:28.547, 0.254, -0.069, -0.982, -1.099, -11.230, -2.747, 2.604, 4.510, -0.165, -350.644, -38.808, 133.084, 31.07,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.494,COM11, 2000-0-0 0:7:28.557, 0.209, -0.135, -0.956, 3.113, -6.958, -3.784, 2.604, 4.449, -0.225, -357.504, -38.318, 137.690, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.501,COM11, 2000-0-0 0:7:28.567, 0.139, -0.146, -0.921, 3.235, -5.066, -5.737, 2.664, 4.411, -0.308, -361.130, -37.338, 142.786, 31.13,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.511,COM11, 2000-0-0 0:7:28.577, 0.111, -0.129, -0.900, 0.122, -3.723, -4.944, 2.719, 4.356, -0.390, -358.778, -36.652, 142.296, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.521,COM11, 2000-0-0 0:7:28.587, 0.147, -0.117, -0.882, -0.916, -2.014, -3.784, 2.736, 4.285, -0.445, -362.110, -32.928, 143.080, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.531,COM11, 2000-0-0 0:7:28.597, 0.186, -0.099, -0.881, -2.380, 1.892, -0.732, 2.730, 4.235, -0.472, -362.306, -34.594, 141.512, 31.12,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.541,COM11, 2000-0-0 0:7:28.607, 0.281, -0.101, -0.903, -3.296, 5.188, -0.122, 2.708, 4.252, -0.494, -364.658, -41.944, 138.670, 31.14,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.551,COM11, 2000-0-0 0:7:28.617, 0.297, -0.095, -0.948, -1.709, 7.568, 0.000, 2.686, 4.329, -0.511, -361.718, -42.042, 137.886, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.560,COM11, 2000-0-0 0:7:28.627, 0.249, -0.088, -0.990, 0.244, 13.916, 4.089, 2.681, 4.482, -0.522, -357.406, -45.668, 138.768, 31.15,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.570,COM11, 2000-0-0 0:7:28.637, 0.219, -0.102, -1.004, 0.610, 12.512, 5.249, 2.686, 4.658, -0.511, -358.974, -47.628, 134.358, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.580,COM11, 2000-0-0 0:7:28.647, 0.168, -0.123, -1.000, 0.244, 2.991, 1.770, 2.697, 4.763, -0.489, -360.836, -39.788, 120.344, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.590,COM11, 2000-0-0 0:7:28.657, 0.149, -0.120, -0.987, -1.831, -5.188, -2.380, 2.708, 4.757, -0.483, -371.126, -32.242, 105.546, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.603,COM11, 2000-0-0 0:7:28.667, 0.181, -0.067, -0.974, -3.357, -10.559, -5.066, 2.681, 4.658, -0.505, -374.458, -33.614, 102.410, 31.11,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.610,COM11, 2000-0-0 0:7:28.677, 0.197, -0.023, -0.967, -4.944, -14.099, -3.723, 2.604, 4.510, -0.544, -373.282, -34.692, 99.764, 31.09,,,,, 0.000, 0.000, 0.000,,,,,
 16:01:55.620,COM11, 2000-0-0 0:7:28.687, 0.229, -0.046, -0.958, -3.235, -16.418, -3.967, 2.499, 4.356, -0.560, -372.400, -32.830, 104.860, 31.10,,,,, 0.000, 0.000, 0.000,,,,,
