时间,设备名称,片上时间(),加速度X(g),加速度Y(g),加速度Z(g),角速度X(°/s),角速度Y(°/s),角速度Z(°/s),角度X(°),角度Y(°),角度Z(°),磁场X(ʯt),磁场Y(ʯt),磁场Z(ʯt),温度(℃),气压(Pa),高度(m),经度(),纬度(),GPS地速(km),GPS航向(°),GPS高度(m),卫星数量(),位置定位精度(),水平定位精度(),垂直定位精度()
 22:12:25.132,COM9,, 0.074, -0.126, -0.958, -3.967, -1.770, 0.000, 2.510, 5.284, -0.626, -334.180, -27.244, 112.798, 32.34,,,,,,,,,,,,
 22:12:25.143,COM9,, 0.084, -0.105, -0.912, -2.380, -2.563, 3.174, 2.466, 5.257, -0.659, -336.336, -23.422, 113.778, 32.28,,,,,,,,,,,,
 22:12:25.152,COM9,, 0.109, -0.085, -0.897, -2.869, -5.310, 4.761, 2.428, 5.224, -0.681, -333.592, -24.402, 116.914, 32.28,,,,,,,,,,,,
 22:12:25.162,COM9,, 0.127, -0.075, -0.939, -4.639, -5.737, 2.686, 2.373, 5.191, -0.676, -332.416, -29.204, 108.584, 32.29,,,,,,,,,,,,
 22:12:25.173,COM9,, 0.101, -0.116, -0.993, -1.282, -1.770, 1.770, 2.302, 5.153, -0.659, -332.514, -27.244, 105.938, 32.35,,,,,,,,,,,,
 22:12:25.182,COM9,, -0.031, -0.114, -1.025, 0.549, -13.062, 11.353, 2.280, 5.120, -0.654, -336.728, -24.010, 111.034, 32.35,,,,,,,,,,,,
 22:12:25.193,COM9,, 0.289, -0.228, -0.898, -1.465, -2.686, -0.244, 2.291, 5.087, -0.632, -342.118, -16.170, 88.984, 32.35,,,,,,,,,,,,
 22:12:25.202,COM9,, 0.077, -0.188, -0.865, 13.611, 8.728, -8.545, 2.362, 4.900, -0.522, -346.430, -12.936, 74.578, 32.28,,,,,,,,,,,,
 22:12:25.213,COM9,, 0.185, -0.067, -0.880, 5.371, 0.854, -8.850, 2.527, 5.015, -0.560, -342.804, -11.564, 57.330, 32.36,,,,,,,,,,,,
 22:12:25.222,COM9,, 0.110, -0.151, -0.950, -8.728, 1.160, -4.333, 2.521, 5.103, -0.621, -340.844, -5.880, 47.334, 32.35,,,,,,,,,,,,
 22:12:25.232,COM9,, 0.079, -0.228, -0.989, 0.000, 3.418, 2.747, 2.461, 5.186, -0.670, -337.610, -1.960, 53.704, 32.36,,,,,,,,,,,,
 22:12:25.242,COM9,, 0.051, -0.139, -1.036, 6.348, 3.784, 7.629, 2.527, 5.213, -0.676, -344.372, -2.744, 59.584, 32.36,,,,,,,,,,,,
 22:12:25.252,COM9,, 0.028, -0.113, -1.022, 5.066, 7.629, 2.625, 2.587, 5.235, -0.626, -344.960, -9.408, 64.092, 32.32,,,,,,,,,,,,
 22:12:25.261,COM9,, 0.043, -0.082, -1.001, 5.188, 3.418, -4.089, 2.620, 5.240, -0.533, -342.216, -13.230, 54.782, 32.32,,,,,,,,,,,,
 22:12:25.272,COM9,, 0.081, -0.097, -0.973, 3.540, -0.427, -5.615, 2.631, 5.268, -0.483, -346.430, -7.644, 51.646, 32.31,,,,,,,,,,,,
 22:12:25.282,COM9,, 0.083, -0.105, -0.967, 1.282, 0.427, -1.160, 2.631, 5.268, -0.489, -342.412, -9.016, 54.194, 32.32,,,,,,,,,,,,
 22:12:25.292,COM9,, 0.163, -0.191, -0.937, -4.822, -2.563, -1.282, 2.626, 5.257, -0.516, -342.020, -10.290, 51.744, 32.31,,,,,,,,,,,,
 22:12:25.302,COM9,, 0.079, -0.193, -0.959, -3.113, -0.977, 1.160, 2.620, 5.257, -0.511, -334.376, -13.622, 50.960, 32.30,,,,,,,,,,,,
 22:12:25.312,COM9,, 0.167, -0.162, -0.912, -1.953, 1.221, 2.197, 2.631, 5.279, -0.522, -341.236, -12.152, 51.058, 32.32,,,,,,,,,,,,
 22:12:25.321,COM9,, 0.050, -0.070, -0.932, -0.977, 0.000, 1.587, 2.631, 5.268, -0.494, -342.902, -7.350, 58.702, 32.33,,,,,,,,,,,,
 22:12:25.331,COM9,, 0.130, -0.092, -0.933, -3.601, -6.348, 3.052, 2.582, 5.323, -0.467, -346.626, -12.544, 58.408, 32.31,,,,,,,,,,,,
 22:12:25.342,COM9,, 0.083, -0.148, -0.960, 0.488, -5.432, 0.244, 2.527, 5.295, -0.423, -352.310, -11.270, 54.684, 32.36,,,,,,,,,,,,
 22:12:25.352,COM9,, 0.088, -0.152, -0.979, 4.333, -1.587, 0.793, 2.549, 5.257, -0.385, -343.490, -10.976, 49.392, 32.34,,,,,,,,,,,,
 22:12:25.362,COM9,, 0.083, -0.094, -1.021, -1.709, 1.648, 2.930, 2.593, 5.202, -0.363, -341.432, -6.076, 53.900, 32.32,,,,,,,,,,,,
 22:12:25.372,COM9,, 0.120, -0.109, -1.013, -3.662, 1.404, 2.930, 2.543, 5.186, -0.324, -342.706, -2.254, 57.624, 32.33,,,,,,,,,,,,
 22:12:25.382,COM9,, 0.106, -0.118, -1.007, 0.000, -0.305, 0.610, 2.494, 5.197, -0.264, -346.724, -7.742, 62.328, 32.35,,,,,,,,,,,,
 22:12:25.392,COM9,, 0.129, -0.151, -0.933, 0.183, -4.700, -2.136, 2.483, 5.219, -0.214, -346.234, -7.252, 64.092, 32.31,,,,,,,,,,,,
 22:12:25.402,COM9,, 0.020, -0.133, -0.894, 0.793, -1.404, -5.737, 2.499, 5.224, -0.187, -346.332, -6.272, 62.426, 32.35,,,,,,,,,,,,
 22:12:25.412,COM9,, -0.014, -0.123, -0.893, -1.648, -1.526, -5.371, 2.510, 5.202, -0.198, -345.058, -5.978, 68.110, 32.36,,,,,,,,,,,,
 22:12:25.422,COM9,, 0.008, -0.122, -0.936, -2.136, -0.244, -3.784, 2.488, 5.142, -0.236, -337.512, -8.722, 59.976, 32.32,,,,,,,,,,,,
 22:12:25.432,COM9,, 0.143, -0.120, -0.950, 0.244, 4.456, -2.258, 2.461, 5.059, -0.258, -336.826, -7.056, 55.860, 32.29,,,,,,,,,,,,
 22:12:25.442,COM9,, 0.201, -0.128, -0.946, 2.441, 6.592, -2.014, 2.455, 5.015, -0.264, -341.824, -2.646, 60.760, 32.34,,,,,,,,,,,,
 22:12:25.452,COM9,, 0.232, -0.183, -0.939, 6.958, 3.235, -1.770, 2.488, 5.109, -0.258, -344.176, -2.450, 67.522, 32.35,,,,,,,,,,,,
 22:12:25.461,COM9,, 0.208, -0.172, -0.980, 10.254, 1.770, -1.770, 2.593, 5.251, -0.264, -347.214, -6.664, 66.738, 32.35,,,,,,,,,,,,
 22:12:25.471,COM9,, 0.130, -0.158, -0.988, 5.127, 4.395, -4.944, 2.708, 5.378, -0.280, -345.548, -7.938, 54.880, 32.35,,,,,,,,,,,,
 22:12:25.482,COM9,, 0.031, -0.135, -0.995, 0.610, 3.479, -3.357, 2.763, 5.471, -0.280, -344.176, -2.548, 48.118, 32.26,,,,,,,,,,,,
 22:12:25.491,COM9,, 0.022, -0.128, -0.987, -3.235, 0.244, -1.221, 2.758, 5.532, -0.297, -339.766, 1.666, 53.214, 32.35,,,,,,,,,,,,
 22:12:25.502,COM9,, -0.007, -0.132, -0.999, -3.601, 0.671, -0.305, 2.719, 5.521, -0.280, -348.096, 3.430, 56.840, 32.30,,,,,,,,,,,,
 22:12:25.511,COM9,, 0.021, -0.106, -0.993, -3.601, -1.831, 0.671, 2.675, 5.471, -0.247, -351.624, -1.470, 62.818, 32.36,,,,,,,,,,,,
 22:12:25.522,COM9,, 0.099, -0.110, -0.936, -4.639, -3.174, 2.563, 2.620, 5.405, -0.209, -347.508, -3.234, 54.586, 32.34,,,,,,,,,,,,
 22:12:25.532,COM9,, 0.099, -0.110, -0.936, -4.639, -3.174, 2.563, 2.560, 5.339, -0.159, -349.272, 2.646, 53.214, 32.35,,,,,,,,,,,,
 22:12:25.541,COM9,, 0.140, -0.151, -0.859, 4.333, 0.000, 5.798, 2.631, 5.317, -0.093, -345.058, 1.274, 61.936, 32.38,,,,,,,,,,,,
 22:12:25.551,COM9,, 0.174, -0.107, -0.844, 9.399, 0.488, 4.822, 2.719, 5.361, -0.016, -343.784, -2.450, 57.820, 32.36,,,,,,,,,,,,
 22:12:25.561,COM9,, 0.173, -0.161, -0.894, 7.080, 1.282, 2.747, 2.818, 5.433, 0.044, -337.708, -3.724, 55.860, 32.36,,,,,,,,,,,,
 22:12:25.571,COM9,, 0.124, -0.143, -1.021, 2.869, 7.629, 4.944, 2.851, 5.510, 0.088, -344.960, -1.862, 55.076, 32.30,,,,,,,,,,,,
 22:12:25.581,COM9,, 0.094, -0.151, -1.094, -2.014, 8.179, 5.249, 2.834, 5.598, 0.170, -347.606, 0.784, 63.210, 32.32,,,,,,,,,,,,
 22:12:25.591,COM9,, 0.072, -0.133, -1.099, -1.831, 4.395, 1.648, 2.802, 5.669, 0.253, -343.882, -6.370, 61.250, 32.30,,,,,,,,,,,,
 22:12:25.601,COM9,, 0.076, -0.063, -1.036, -1.709, 2.441, -4.578, 2.725, 5.685, 0.291, -346.332, -4.900, 55.762, 32.34,,,,,,,,,,,,
 22:12:25.611,COM9,, 0.029, -0.101, -0.934, -4.028, 0.671, -6.470, 2.659, 5.691, 0.275, -340.256, -6.076, 50.274, 32.38,,,,,,,,,,,,
 22:12:25.621,COM9,, 0.315, -0.333, -0.752, 4.578, 0.793, -5.798, 2.884, 5.658, 0.236, -340.354, -6.076, 46.648, 32.34,,,,,,,,,,,,
 22:12:25.630,COM9,, 0.345, -0.342, -0.556, 44.006, 39.734, -8.484, 3.582, 5.839, 0.137, -348.684, 1.176, 47.922, 32.39,,,,,,,,,,,,
 22:12:25.641,COM9,, -0.052, 0.089, -0.697, 66.223, 67.932, 4.272, 4.059, 6.482, -0.011, -351.036, -4.704, 51.548, 32.32,,,,,,,,,,,,
 22:12:25.651,COM9,, -0.066, 0.099, -0.917, 32.349, 38.330, 6.592, 4.213, 7.020, 0.115, -349.860, -2.156, 48.412, 32.32,,,,,,,,,,,,
 22:12:25.661,COM9,, 0.111, -0.319, -1.125, 1.770, 10.498, -0.793, 4.307, 7.256, 0.258, -343.490, 0.882, 47.628, 32.34,,,,,,,,,,,,
 22:12:25.671,COM9,, 0.172, -0.396, -1.286, 9.583, 20.752, -5.188, 4.488, 7.339, 0.275, -346.626, -0.882, 53.900, 32.30,,,,,,,,,,,,
 22:12:25.680,COM9,, 0.113, -0.145, -1.322, 9.949, 21.301, 0.000, 4.548, 7.548, 0.253, -346.332, -1.862, 46.648, 32.35,,,,,,,,,,,,
 22:12:25.691,COM9,, 0.157, -0.095, -1.138, 0.000, 10.376, 1.465, 4.488, 7.723, 0.297, -342.804, -2.254, 41.454, 32.34,,,,,,,,,,,,
 22:12:25.701,COM9,, 0.200, -0.170, -0.861, 5.310, 8.423, -5.371, 4.548, 7.828, 0.357, -351.428, 4.704, 50.568, 32.35,,,,,,,,,,,,
 22:12:25.711,COM9,, 0.095, -0.119, -0.732, 14.771, 13.367, -2.930, 4.686, 7.976, 0.330, -345.646, 0.196, 64.386, 32.33,,,,,,,,,,,,
 22:12:25.721,COM9,, 0.045, -0.062, -0.749, 5.127, 5.310, 5.432, 4.686, 8.102, 0.324, -344.470, -4.704, 63.896, 32.42,,,,,,,,,,,,
 22:12:25.731,COM9,, 0.112, -0.196, -0.851, -5.249, -2.258, 4.028, 4.669, 8.091, 0.412, -342.412, -3.136, 56.546, 32.35,,,,,,,,,,,,
 22:12:25.741,COM9,, 0.143, -0.227, -1.028, -0.793, -2.808, -0.732, 4.691, 8.053, 0.461, -345.842, -2.842, 52.038, 32.40,,,,,,,,,,,,
 22:12:25.751,COM9,, 0.142, -0.156, -1.140, 1.404, -4.150, 1.648, 4.680, 8.026, 0.461, -345.156, -1.176, 57.330, 32.35,,,,,,,,,,,,
 22:12:25.760,COM9,, 0.181, -0.169, -1.089, 0.305, -5.310, 2.686, 4.675, 7.971, 0.500, -345.254, -1.078, 59.780, 32.37,,,,,,,,,,,,
 22:12:25.771,COM9,, 0.174, -0.186, -0.970, 0.366, -2.380, -0.671, 4.686, 7.927, 0.533, -348.978, -5.880, 65.464, 32.32,,,,,,,,,,,,
 22:12:25.781,COM9,, 0.153, -0.166, -0.874, -1.465, -1.892, -1.709, 4.675, 7.927, 0.527, -341.628, -2.450, 57.330, 32.34,,,,,,,,,,,,
 22:12:25.790,COM9,, 0.138, -0.122, -0.833, -4.517, -1.343, -0.488, 4.609, 7.932, 0.522, -343.784, 2.744, 58.996, 32.33,,,,,,,,,,,,
 22:12:25.801,COM9,, 0.123, -0.135, -0.846, -3.418, 1.099, -1.343, 4.565, 7.938, 0.538, -348.390, 0.098, 71.442, 32.35,,,,,,,,,,,,
 22:12:25.811,COM9,, 0.141, -0.151, -0.907, 0.610, 0.427, -0.854, 4.565, 7.949, 0.538, -347.704, -5.194, 60.956, 32.33,,,,,,,,,,,,
 22:12:25.821,COM9,, 0.165, -0.179, -0.994, 0.061, -0.549, 2.808, 4.570, 7.960, 0.538, -343.000, -2.646, 58.996, 32.31,,,,,,,,,,,,
 22:12:25.831,COM9,, 0.164, -0.231, -1.052, -1.160, -0.061, 2.930, 4.592, 7.971, 0.582, -342.608, 1.666, 58.996, 32.37,,,,,,,,,,,,
 22:12:25.841,COM9,, 0.128, -0.214, -1.062, -0.244, 0.488, -1.404, 4.609, 7.976, 0.626, -344.078, 2.940, 65.464, 32.28,,,,,,,,,,,,
 22:12:25.851,COM9,, 0.094, -0.165, -1.004, 0.732, 0.916, -2.686, 4.603, 7.965, 0.626, -341.824, 0.098, 70.168, 32.32,,,,,,,,,,,,
 22:12:25.861,COM9,, 0.106, -0.147, -0.909, 1.770, 1.160, -0.244, 4.614, 7.943, 0.621, -344.862, -1.470, 61.838, 32.36,,,,,,,,,,,,
 22:12:25.871,COM9,, 0.125, -0.134, -0.847, 1.587, 0.671, -0.427, 4.614, 7.938, 0.637, -347.116, -0.490, 54.978, 32.36,,,,,,,,,,,,
 22:12:25.881,COM9,, 0.134, -0.129, -0.853, -0.732, -0.183, -0.793, 4.592, 7.949, 0.654, -341.138, 1.372, 51.744, 32.30,,,,,,,,,,,,
 22:12:25.890,COM9,, 0.157, -0.141, -0.912, -2.930, -1.099, 2.319, 4.548, 7.960, 0.676, -346.136, 6.664, 55.860, 32.39,,,,,,,,,,,,
 22:12:25.900,COM9,, 0.164, -0.165, -0.962, -1.709, -3.235, 3.906, 4.537, 7.965, 0.720, -346.234, -1.666, 61.936, 32.40,,,,,,,,,,,,
 22:12:25.910,COM9,, 0.172, -0.189, -1.013, -0.977, -3.723, 0.977, 4.537, 7.949, 0.769, -344.568, -0.294, 58.800, 32.39,,,,,,,,,,,,
 22:12:25.920,COM9,, 0.154, -0.219, -1.024, -2.502, -3.052, 0.244, 4.537, 7.927, 0.791, -346.038, 1.764, 63.994, 32.32,,,,,,,,,,,,
 22:12:25.930,COM9,, 0.156, -0.205, -0.995, -2.625, -3.052, -0.488, 4.532, 7.899, 0.797, -348.586, -3.626, 65.366, 32.33,,,,,,,,,,,,
 22:12:25.941,COM9,, 0.128, -0.160, -0.951, -1.587, -2.319, -1.465, 4.510, 7.883, 0.791, -347.312, -2.156, 56.938, 32.35,,,,,,,,,,,,
 22:12:25.950,COM9,, 0.112, -0.131, -0.914, -1.770, -3.418, 0.671, 4.471, 7.855, 0.786, -338.982, -2.450, 58.800, 32.32,,,,,,,,,,,,
 22:12:25.959,COM9,, 0.156, -0.119, -0.927, -1.587, -3.235, 2.319, 4.427, 7.806, 0.807, -345.450, 1.176, 60.074, 32.37,,,,,,,,,,,,
 22:12:25.970,COM9,, 0.184, -0.125, -0.978, -4.028, -1.648, 1.221, 4.362, 7.795, 0.846, -341.824, -0.588, 71.148, 32.36,,,,,,,,,,,,
 22:12:25.980,COM9,, 0.193, -0.172, -0.987, -4.333, -2.625, 0.793, 4.318, 7.806, 0.862, -345.450, -6.174, 70.070, 32.35,,,,,,,,,,,,
 22:12:25.990,COM9,, 0.190, -0.170, -0.959, -4.333, -4.333, 0.427, 4.279, 7.817, 0.873, -349.566, -3.234, 58.114, 32.34,,,,,,,,,,,,
 22:12:26.000,COM9,, 0.135, -0.166, -0.921, -5.371, -4.700, -0.854, 4.230, 7.811, 0.879, -345.842, -1.862, 49.882, 32.35,,,,,,,,,,,,
 22:12:26.009,COM9,, 0.066, -0.166, -0.920, -5.554, -4.883, 0.244, 4.186, 7.767, 0.884, -343.882, 3.920, 54.684, 32.32,,,,,,,,,,,,
 22:12:26.020,COM9,, 0.047, -0.207, -0.928, -3.357, -3.723, -0.305, 4.191, 7.679, 0.912, -341.922, 2.156, 61.250, 32.35,,,,,,,,,,,,
 22:12:26.030,COM9,, 0.040, -0.195, -0.958, 0.854, -2.319, -1.831, 4.219, 7.581, 0.912, -346.136, -6.174, 66.052, 32.32,,,,,,,,,,,,
 22:12:26.040,COM9,, 0.011, -0.077, -1.052, -1.770, -6.226, -0.488, 4.136, 7.493, 0.901, -343.784, -3.136, 60.074, 32.36,,,,,,,,,,,,
 22:12:26.050,COM9,, 0.023, -0.029, -1.115, -15.564, -17.700, 1.831, 3.889, 7.350, 0.917, -347.606, -1.764, 58.310, 32.35,,,,,,,,,,,,
 22:12:26.060,COM9,, 0.019, -0.072, -1.100, -25.391, -31.189, 0.793, 3.576, 7.097, 0.956, -348.488, -1.176, 66.346, 32.35,,,,,,,,,,,,
 22:12:26.069,COM9,, 0.082, -0.106, -1.049, -28.809, -42.419, -2.930, 3.246, 6.718, 0.961, -338.688, -7.546, 62.230, 32.42,,,,,,,,,,,,
 22:12:26.080,COM9,, 0.111, -0.096, -0.984, -26.306, -45.898, -5.859, 2.939, 6.268, 0.917, -340.256, -9.310, 61.642, 32.33,,,,,,,,,,,,
 22:12:26.090,COM9,, 0.122, -0.103, -0.943, -26.978, -45.837, -2.808, 2.642, 5.817, 0.846, -342.020, -4.018, 60.074, 32.39,,,,,,,,,,,,
 22:12:26.100,COM9,, 0.131, -0.150, -0.951, -38.635, -51.392, 8.118, 2.274, 5.378, 0.807, -344.568, -3.430, 63.994, 32.36,,,,,,,,,,,,
 22:12:26.110,COM9,, 0.121, -0.219, -0.942, -49.255, -59.570, 16.541, 1.862, 4.894, 0.873, -350.448, -6.076, 67.032, 32.35,,,,,,,,,,,,
 22:12:26.119,COM9,, 0.100, -0.199, -0.975, -47.852, -61.218, 12.268, 1.445, 4.318, 1.005, -344.862, -9.016, 59.682, 32.37,,,,,,,,,,,,
 22:12:26.130,COM9,, 0.137, -0.165, -1.059, -39.734, -55.847, 1.770, 1.077, 3.724, 1.104, -339.766, -9.996, 55.762, 32.38,,,,,,,,,,,,
 22:12:26.140,COM9,, 0.169, -0.151, -1.054, -28.259, -43.030, -1.709, 0.813, 3.208, 1.110, -338.198, -3.822, 54.194, 32.38,,,,,,,,,,,,
 22:12:26.150,COM9,, 0.154, -0.118, -0.946, -18.433, -33.386, 2.563, 0.643, 2.851, 1.093, -345.058, -4.606, 63.504, 32.32,,,,,,,,,,,,
 22:12:26.160,COM9,, 0.166, -0.102, -0.821, -12.329, -30.945, 1.648, 0.533, 2.593, 1.110, -349.370, -8.526, 71.344, 32.38,,,,,,,,,,,,
 22:12:26.170,COM9,, 0.129, -0.107, -0.766, -9.094, -24.353, 0.732, 0.467, 2.384, 1.115, -338.296, -11.662, 59.878, 32.33,,,,,,,,,,,,
 22:12:26.180,COM9,, 0.052, -0.142, -0.777, -7.935, -15.686, 0.366, 0.445, 2.225, 1.110, -341.040, -8.624, 56.840, 32.32,,,,,,,,,,,,
 22:12:26.190,COM9,, 0.003, -0.172, -0.853, -6.470, -10.132, -0.610, 0.450, 2.087, 1.115, -340.354, -3.234, 54.390, 32.39,,,,,,,,,,,,
 22:12:26.199,COM9,, -0.014, -0.141, -0.959, -5.676, -5.371, -0.549, 0.423, 1.967, 1.121, -337.512, -4.900, 54.292, 32.34,,,,,,,,,,,,
 22:12:26.209,COM9,, -0.020, -0.104, -1.026, -3.906, -1.587, 1.160, 0.385, 1.879, 1.132, -343.784, -6.860, 54.488, 32.36,,,,,,,,,,,,
 22:12:26.220,COM9,, -0.005, -0.080, -1.041, -0.671, -0.122, 2.136, 0.368, 1.824, 1.165, -344.176, -5.292, 56.350, 32.34,,,,,,,,,,,,
 22:12:26.229,COM9,, 0.002, -0.066, -1.008, 1.282, 0.977, 1.526, 0.357, 1.802, 1.214, -342.902, 1.862, 51.940, 32.39,,,,,,,,,,,,
 22:12:26.239,COM9,, 0.020, -0.081, -0.946, 3.601, 2.319, 1.465, 0.385, 1.791, 1.258, -341.530, -2.646, 59.878, 32.32,,,,,,,,,,,,
 22:12:26.250,COM9,, 0.046, -0.084, -0.916, 3.845, 3.418, 1.343, 0.417, 1.807, 1.291, -344.568, -6.468, 51.940, 32.31,,,,,,,,,,,,
 22:12:26.259,COM9,, 0.083, -0.095, -0.908, 0.183, 3.967, 1.099, 0.423, 1.851, 1.318, -337.120, -7.742, 49.294, 32.32,,,,,,,,,,,,
 22:12:26.269,COM9,, 0.108, -0.099, -0.918, -1.892, 4.089, 0.732, 0.406, 1.934, 1.357, -340.354, 14.896, 75.068, 32.36,,,,,,,,,,,,
 22:12:26.279,COM9,, 0.063, -0.078, -0.960, -0.732, 2.747, 0.854, 0.385, 2.032, 1.428, -341.824, 29.988, 94.864, 32.35,,,,,,,,,,,,
 22:12:26.289,COM9,, 0.013, -0.087, -0.996, -0.488, 2.258, -0.549, 0.374, 2.087, 1.516, -330.750, 32.046, 97.314, 32.35,,,,,,,,,,,,
 22:12:26.299,COM9,, -0.016, -0.125, -0.995, -0.671, 3.296, -2.014, 0.385, 2.098, 1.599, -335.356, 36.358, 95.060, 32.39,,,,,,,,,,,,
 22:12:26.309,COM9,, -0.001, -0.100, -0.996, -0.916, 3.845, -2.136, 0.379, 2.104, 1.664, -337.708, 33.418, 98.098, 32.37,,,,,,,,,,,,
 22:12:26.318,COM9,, 0.044, -0.053, -0.992, -3.601, 2.197, -1.282, 0.308, 2.120, 1.730, -339.080, 36.946, 92.414, 32.36,,,,,,,,,,,,
 22:12:26.329,COM9,, 0.105, -0.076, -0.965, -3.235, -0.916, -1.160, 0.258, 2.153, 1.807, -337.610, 34.202, 95.942, 32.37,,,,,,,,,,,,
 22:12:26.339,COM9,, 0.125, -0.076, -0.967, -0.977, -1.343, -0.122, 0.231, 2.203, 1.884, -341.040, 38.024, 95.648, 32.36,,,,,,,,,,,,
 22:12:26.349,COM9,, 0.061, -0.092, -0.973, -2.869, 1.160, 2.258, 0.203, 2.252, 1.967, -337.806, 37.044, 92.610, 32.39,,,,,,,,,,,,
 22:12:26.359,COM9,, 0.000, -0.135, -0.950, -2.625, 0.732, 1.587, 0.209, 2.291, 2.071, -331.142, 33.320, 94.374, 32.36,,,,,,,,,,,,
 22:12:26.369,COM9,, -0.026, -0.114, -0.939, -2.319, -0.488, -1.404, 0.203, 2.274, 2.159, -330.260, 32.438, 91.042, 32.32,,,,,,,,,,,,
 22:12:26.379,COM9,, 0.009, -0.077, -0.956, -4.150, -0.061, -2.991, 0.154, 2.230, 2.214, -339.276, 30.576, 94.766, 32.38,,,,,,,,,,,,
 22:12:26.389,COM9,, 0.066, -0.056, -0.973, -2.869, -0.183, -3.235, 0.099, 2.214, 2.258, -336.924, 29.596, 88.102, 32.35,,,,,,,,,,,,
 22:12:26.399,COM9,, 0.054, -0.031, -0.992, 0.122, -0.122, -0.854, 0.055, 2.236, 2.291, -332.906, 24.892, 94.766, 32.35,,,,,,,,,,,,
 22:12:26.408,COM9,, 0.024, -0.074, -0.972, 1.343, 1.709, 1.465, 0.055, 2.252, 2.351, -336.728, 24.206, 92.022, 32.32,,,,,,,,,,,,
 22:12:26.419,COM9,, 0.006, -0.133, -0.955, 1.709, 3.296, -0.549, 0.104, 2.263, 2.433, -343.490, 29.008, 97.804, 32.37,,,,,,,,,,,,
 22:12:26.429,COM9,, 0.043, -0.141, -0.952, -1.404, 5.798, -3.662, 0.126, 2.280, 2.472, -337.414, 22.638, 103.586, 32.33,,,,,,,,,,,,
 22:12:26.438,COM9,, 0.054, -0.123, -0.955, -3.052, 8.057, -3.296, 0.115, 2.340, 2.477, -331.534, 23.324, 95.060, 32.35,,,,,,,,,,,,
 22:12:26.449,COM9,, 0.060, -0.080, -0.974, -0.793, 6.226, -1.282, 0.099, 2.439, 2.483, -334.964, 19.306, 103.978, 32.37,,,,,,,,,,,,
 22:12:26.458,COM9,, 0.055, -0.058, -0.986, 0.061, 3.967, -0.061, 0.077, 2.516, 2.510, -340.354, 17.934, 102.606, 32.34,,,,,,,,,,,,
 22:12:26.468,COM9,, 0.051, -0.084, -0.966, -0.427, 3.296, 0.977, 0.066, 2.565, 2.554, -338.786, 18.424, 101.528, 32.32,,,,,,,,,,,,
 22:12:26.478,COM9,, 0.034, -0.095, -0.961, 0.000, 4.333, -0.488, 0.071, 2.609, 2.609, -341.824, 22.932, 100.058, 32.36,,,,,,,,,,,,
 22:12:26.489,COM9,, -0.003, -0.068, -0.978, -0.916, 4.700, -2.380, 0.044, 2.648, 2.653, -346.234, 26.166, 104.468, 32.38,,,,,,,,,,,,
 22:12:26.498,COM9,, 0.021, -0.100, -0.968, -1.404, 2.991, -1.831, 0.038, 2.664, 2.692, -336.532, 24.990, 101.136, 32.31,,,,,,,,,,,,
 22:12:26.508,COM9,, 0.047, -0.107, -0.978, 0.000, 0.610, -0.916, 0.049, 2.681, 2.725, -342.510, 26.264, 95.256, 32.38,,,,,,,,,,,,
 22:12:26.518,COM9,, 0.081, -0.059, -1.015, -3.174, -0.305, 0.610, -0.005, 2.697, 2.763, -342.314, 25.774, 95.060, 32.35,,,,,,,,,,,,
 22:12:26.528,COM9,, 0.086, -0.071, -1.012, -6.409, 0.000, 2.075, -0.082, 2.719, 2.834, -344.960, 30.086, 96.530, 32.34,,,,,,,,,,,,
 22:12:26.538,COM9,, 0.070, -0.111, -0.975, -2.197, -0.732, -1.221, -0.088, 2.747, 2.911, -342.118, 26.362, 98.490, 32.33,,,,,,,,,,,,
 22:12:26.548,COM9,, 0.041, -0.076, -0.949, -1.038, -0.427, -4.272, -0.110, 2.763, 2.950, -332.808, 27.342, 91.140, 32.39,,,,,,,,,,,,
 22:12:26.558,COM9,, -0.020, -0.064, -0.915, -2.014, 0.427, -2.686, -0.143, 2.758, 2.955, -334.474, 22.344, 91.434, 32.38,,,,,,,,,,,,
 22:12:26.568,COM9,, -0.045, -0.078, -0.919, 0.427, 0.610, -0.122, -0.137, 2.719, 2.983, -333.984, 22.932, 85.456, 32.33,,,,,,,,,,,,
 22:12:26.578,COM9,, 0.028, -0.094, -0.971, 0.916, 1.160, -0.610, -0.126, 2.664, 3.032, -332.710, 21.462, 88.004, 32.37,,,,,,,,,,,,
 22:12:26.588,COM9,, 0.106, -0.114, -1.010, -0.977, 2.502, -2.014, -0.121, 2.670, 3.071, -327.614, 21.364, 83.986, 32.34,,,,,,,,,,,,
 22:12:26.598,COM9,, 0.129, -0.122, -1.017, 0.305, 2.808, -2.014, -0.104, 2.736, 3.082, -333.004, 15.582, 80.066, 32.38,,,,,,,,,,,,
 22:12:26.608,COM9,, 0.104, -0.107, -1.016, 2.869, 1.221, -3.357, -0.066, 2.823, 3.087, -338.296, 21.364, 81.438, 32.34,,,,,,,,,,,,
 22:12:26.618,COM9,, 0.182, -0.026, -0.931, -2.991, 5.249, -2.380, -0.143, 2.873, 3.087, -333.984, 18.032, 88.886, 32.34,,,,,,,,,,,,
 22:12:26.628,COM9,, 0.097, -0.014, -0.753, -22.827, 24.109, 5.615, -0.417, 3.027, 3.104, -339.962, 16.954, 80.458, 32.39,,,,,,,,,,,,
